match_id,case_id,entry_id,transaction_id,amount_minor
f33be4d7-4f79-546a-b554-f5516040cae6,REC-LEGACY-0224,LED-LEGACY-0224,72ba069c-5c5a-4671-910c-85c32a4a2b51,710951
f38a8156-2651-5634-b66a-f64ff89a47a6,REC-LEGACY-0149,LED-LEGACY-0149,4cc2263a-6acd-46e2-904e-3fee216da8fc,403544
f3e04988-4033-561e-b8a2-23632222b9d2,REC-LEGACY-0174,LED-LEGACY-0174,594fd240-fa95-40fd-bc56-b123932fcecb,2548878
f549cd1a-d475-5e88-a816-1688877da9ab,REC-LEGACY-0361,LED-LEGACY-0361,b9660018-2ce0-4250-a936-acc929ddf9c1,3059353
f5923550-a4eb-58a8-92a5-598d6dfa1df2,REC-LEGACY-0059,LED-LEGACY-0059,1e0d6e36-ba54-47d3-b93c-73e5924d828c,1939638
f5b3837b-96ea-57d3-a210-0a04d2401805,REC-LEGACY-0048,LED-LEGACY-0048,181c0b54-8cc1-4125-ba6c-e70db93864a2,3631845
f5fe6aa0-ed8e-5701-936f-0be53e3bd8ab,REC-LEGACY-0057,LED-LEGACY-0057,1d089796-bc30-4816-848f-d36159909287,35254899
f78a7868-5ce0-521d-8c97-7ab263f109ab,REC-LEGACY-0428,LED-LEGACY-0428,db157ca9-9f30-4189-b301-3a587b9669d0,10969996
f800ef7a-0a79-544b-9a04-cb7b8da0e9bc,REC-LEGACY-0102,LED-LEGACY-0102,3394a2b8-88ae-4513-bb7b-b7d70a89215a,3985405
f839b911-0d50-5fa1-9b43-3ac7b4ca3e72,REC-LEGACY-0055,LED-LEGACY-0055,1bbeec65-7d74-4357-b733-acf6d978ec29,3740616
f8acc8ca-55c4-5714-b579-08281e8bd4b0,REC-LEGACY-0130,LED-LEGACY-0130,42fab66d-f378-49b6-8a25-45f65e427c15,2205301
f8f28118-ad0c-5ae2-b25f-40b24845d92b,REC-LEGACY-0188,LED-LEGACY-0188,60489ba9-0653-4abc-a383-2212577e388a,37654896
f930dbdd-c45a-5066-b000-4e6657c13c17,REC-LEGACY-0010,LED-LEGACY-0010,04e1ec7f-d12c-4505-abec-d52459e1aac9,3792502
f989c162-92e4-5e38-8012-56ab8c53005f,REC-LEGACY-0246,LED-LEGACY-0246,7e401ba2-7721-421a-a9e4-7f67a7334c5d,1022750
f9a46e4e-a563-529a-bc63-1d21cd2d42ff,REC-LEGACY-0022,LED-LEGACY-0022,0adca052-da70-4472-ac53-018d005f5ecf,4222435
fac72c2e-0246-556b-8d6f-72cfd3767c55,REC-LEGACY-0208,LED-LEGACY-0208,6aa2a211-d0d2-4267-a742-06f4b96f9f12,48766312
faf044e9-c3ef-5cfb-95cf-d3d84b0417cb,REC-LEGACY-0382,LED-LEGACY-0382,c479c701-0237-4c46-aa47-082fb1081ddd,1610783
fb0d73bc-5192-5608-839d-d1b13ffd8926,REC-LEGACY-0166,LED-LEGACY-0166,55976412-c424-458f-abfa-67dae2bb0e6d,248026177
fb39319d-e3e5-592a-a4bd-0d8673012fd7,REC-LEGACY-0237,LED-LEGACY-0237,79e890f3-06d9-4c01-be72-602d3928de32,1126981
fb4f4718-c8d1-58c8-8348-5f5e99bfb950,REC-LEGACY-0172,LED-LEGACY-0172,584c4696-da00-407a-bc22-1abb4fec2047,4630873
fcf4944f-94b7-5faa-a710-fee53dfede31,REC-LEGACY-0331,LED-LEGACY-0331,a9ca775c-22b9-421f-873a-dc3f59951899,1793608
fd1328b7-431f-5440-9564-59d00c99939b,REC-LEGACY-0313,LED-LEGACY-0313,a1602547-69d1-4c48-b6fb-8e61eeaa0803,4198901
ffd25a25-4452-56d6-a8f8-5edf4f5a0a9c,REC-LEGACY-0073,LED-LEGACY-0073,257eca72-0436-4222-b819-9cbbea74ea1b,9988619
