transaction_id,account_id,transaction_date,transaction_type,description,amount_minor,reference_id,utr_number,provenance
dbacc58e-b812-4468-9702-6c3ddfe5031c,95e456c6-6e2e-4af3-bc0d-362dad28db57,2025-10-16,debit,UTIL/QUANT MUTUAL FUND,-18690229,U8194645,212219107710,original_csv
dbb7d463-f57b-4fab-9f24-484e11cc0214,f17898cd-a600-449e-b5cd-338e25e98261,2026-07-31,debit,UTIL/BHIM UPI,-2559380,S7348939,153320395956,original_csv
dbc09a2c-3d94-45e0-99b1-94b8784304f2,78589274-f054-4ca9-9f11-760833f645c8,2025-01-06,credit,REV/ZERODHA MUTUAL FUND,604440,N3353833,670642374116,original_csv
dbc85989-e2ac-40cb-ab13-aced10346f5b,74eed7c3-106d-4081-a128-580aa8854146,2025-02-11,debit,NEFT/HDFC LIFE,-4281354,N1123587,,original_csv
dbc9afd0-f46c-4f28-90d7-abe02f0f6d05,26e4492c-424e-49eb-be30-2fe876ad4719,2026-06-25,debit,LOAN/MAX LIFE,-98501282,N3202656,238909463498,original_csv
dbcdb3bb-8d51-4489-af71-2c4beebc46ac,66cad28a-4b76-4ffd-bc8e-b569509e5539,2026-01-19,debit,ATM/Sane-Dewan,-4929360,U5859098,,original_csv
dbd4c8cb-5ed7-46b3-a039-d5250accb3fd,68cc4476-569c-4b97-9998-17c156746d50,2025-05-28,credit,WDL/SAMCO MUTUAL FUND,3205517,U1944578,210570162569,original_csv
dbdd01ad-1085-4c44-8708-2c4636654d55,edd47b31-0547-4169-9e7f-57cb6356ca0e,2024-11-24,credit,WDL/BIGBASKET,4727089,U7956892,269723520622,original_csv
dbe5cffd-fbe8-4d31-b965-239333faa881,9b43cf17-03c1-4c26-96be-fecbaa734f80,2025-06-06,debit,RET/HELIOUS MUTUAL FUND,-29871824,U2348738,309677763553,original_csv
dbe94a3b-b9ce-4692-8ac9-cdf0093e52dc,fb9127cb-2f7a-4774-a4ab-da51126616de,2025-11-23,debit,ATM/DSP MUTUAL FUND,-3493795,I9305950,270115957657,original_csv
dbed357f-6867-43d9-b1bc-e7bd7b0d4705,f6af3f60-db29-42f1-a181-77b0f59c57f7,2024-07-06,debit,EMI/BESCOM,-3830156,S4088588,766157733140,original_csv
dbed58e4-3c51-4d9a-8577-aab918538b80,91e3a3e1-9a67-4e1a-9dd8-b490a1cdfb7c,2024-03-15,debit,CHG/LIC OF INDIA,-4094550,I5660523,502734355610,original_csv
dbeeb3d9-dbf5-402f-a7c0-8ace934a65a1,ae54e151-bb12-4800-a83c-0e7e9df46a97,2026-01-19,debit,REV/PAYTM,-9205273,I9533309,,original_csv
dbf2d933-286c-4937-b368-f1f7e8a07a3a,ae093aff-c18e-425e-accd-95347e8b3f37,2025-03-02,debit,CHG/FRANKLIN TEMPLETON,-43290621,N6299889,583482329779,original_csv
dbf8ced0-a1ff-46d6-9a59-e74b06cffbbe,b4028684-7853-40f4-ae5b-af515b3b04d1,2025-03-18,debit,TFR/SELECTION ELECTRONICS,-10088544,S2251943,334799041567,original_csv
dbfd19bc-711c-4b38-ad8c-19bef83989b8,12a90233-3e88-4dd3-8635-498aecbc1068,2025-06-23,credit,CHG/CANARA ROBECO,45977189,T3857275,104813179276,original_csv
dbfd32c2-8219-4caf-ace5-d5d24899677a,e3408600-a59b-4789-8789-97460e4557c9,2024-09-21,credit,CHQ/PAYU,3013308,N5492857,,original_csv
dc00603b-d937-49ba-a38c-524d2faa22aa,cbbdfe42-6c7a-44d9-b5e9-ed6cc7cb5efe,2025-09-10,debit,UPI/QUANT MUTUAL FUND,-32921201,S5557637,470932839560,original_csv
dc037795-c0a3-4001-88fa-4ebff9265743,79e56634-f7fb-411f-95f1-0702cca38764,2025-09-18,credit,REV/SUNDARAM MUTUAL FUND,2730675,,205197530968,original_csv
dc075761-7e8a-49bb-8f91-2974b642665b,db257b05-4059-4a28-8128-86d68a5c6158,2026-02-04,debit,CHQ/BSNL,-38635769,I5148683,727164413437,original_csv
dc0cc163-af72-43ee-abef-0a4ca3dbfe55,3a8d9540-7282-46f8-9831-c419070790ca,2024-09-20,debit,UPI/SELECTION ELECTRONICS,-4409982,R5145570,392771112054,original_csv
dc11c5b7-49a4-4186-be37-3ee2229f79e8,b8ecc4c4-ae12-4637-a277-bcf4f69d2ea5,2025-02-09,credit,UTIL/PHONEPE WEALTH,1710369,R9061687,,original_csv
dc140f29-8cf9-4aa4-a88e-72e909f15849,2e3952b2-69f9-4073-9df6-c039668961c0,2024-09-01,debit,WDL/RELIANCE FRESH,-533499,N3530539,942883361497,original_csv
dc15c13f-df86-432f-b111-2dea728d3795,932ed4da-7d30-4480-894c-e33632cec54e,2025-10-02,credit,UTIL/MAKEMYTRIP,24119,T6304923,,original_csv
dc166cab-f62c-456c-b330-7179040b5475,56de9e75-0e40-4697-9d3c-338061f29934,2024-11-05,credit,SAL/IXIGO,40479442,N2602844,160210230064,original_csv
dc168c97-545e-452a-9890-b72f309451e3,0fa63173-e203-4c3c-ac5c-d891b309b309,2025-07-02,debit,SAL/KOTAK MUTUAL FUND,-2498270,N1358595,375983679476,original_csv
dc1931d4-a351-4a18-a727-2121046c52e1,92ee618c-ab3b-4431-90b3-d0657dec881a,2025-02-02,credit,REF/OLA CABS,946639,N6381486,499337256884,original_csv
dc1bbe16-cf75-465a-9da2-e2cedbba219c,2688dea3-5d21-4e51-9036-dbe093eee17c,2025-01-06,debit,WDL/L&T MUTUAL FUND,-3001939,R8655002,588744133621,original_csv
dc1bda93-f61c-4809-90b6-64e773f2621d,78589274-f054-4ca9-9f11-760833f645c8,2025-04-25,debit,WDL/Mistry and Sons,-4391754,R5536400,462419961224,original_csv
dc1c0a15-607d-4148-915b-f33ebf649b59,f19f2bea-d411-4a51-a885-e80d6fbc8655,2026-04-17,credit,REF/FRANKLIN TEMPLETON,907764,I6837197,280387633965,original_csv
dc23fc70-7c1d-4a20-998f-3a314f35b2a0,6d035a8e-7cc1-41f5-a7e8-95f7591a3e6b,2025-09-08,debit,RET/GROWW MUTUAL FUND,-4944297,N9780909,249583851981,original_csv
dc26db80-8844-4602-803f-dc9f0e0a48b9,cae2a2b5-12be-4514-8392-70dd5e90985b,2024-02-22,credit,LOAN/BHIM UPI,37469643,R5957082,,original_csv
dc2755b3-6185-4c39-b634-0acd09ebd811,7bb6d137-37c2-4548-bb7b-6d084b07c887,2025-07-16,credit,UPI/KSEB,1396340,I1951468,492900100984,original_csv
dc2965c3-2554-46a6-8dce-9b7e83321fc4,160b95d8-cfc1-4af2-902e-a2d4a17d559c,2025-03-28,debit,REV/SBI CARD,-28443885,R4476424,378436265582,original_csv
dc29ec21-6c34-43c5-aeb9-c3fc106fa45b,60b0bae3-43a1-4b1d-9567-4c17aab973e5,2024-02-18,debit,FT/Balasubramanian-Nayak,-10624735,R4864081,858077305484,original_csv
dc2c1df8-8920-4695-868c-aeb8602d4a9b,3012a36d-d2f9-4e6e-ac31-944a65df300b,2025-05-18,credit,SAL/BPCL,4879928,I3520128,,original_csv
dc2d4cac-ffb1-42d6-9864-24fc01005c83,54788cb8-7534-4522-bffb-80de778bf02e,2025-07-05,credit,UPI/AMAZON INDIA,912217,S8470784,692629850526,original_csv
dc2eab29-3e7e-45ca-808d-c3441d292025,38374f83-cb70-4f13-888e-f89ca37ae370,2024-08-17,debit,REF/IXIGO,-3961150,U6308933,759666408984,original_csv
dc30be07-91c8-4e08-82e1-0df4a2b5256d,01accd6e-8a03-4a9c-bae5-6fc06d861a96,2025-03-05,credit,CHQ/Sawhney-Chahal,48176900,T3782737,168958732873,original_csv
dc3204c4-a943-4ed1-9506-2790cc21f8bc,777a4f3f-1d75-4ee1-9310-dfcebbc3adc4,2024-11-14,debit,FT/AXIS MUTUAL FUND,-816339,I7469459,853081880113,original_csv
dc333ee3-e1b5-43c1-b6e6-3bd15940b1b5,ca1e2589-4575-4331-920a-1a06f2aeccc4,2024-05-07,credit,CHG/MAX LIFE,35986218,U6113667,728584466906,original_csv
dc3399b4-4c69-41a7-89e6-6c42d0401f50,dd472a40-86aa-4ce9-8334-7b3fbcb6129a,2026-02-02,debit,REV/VODAFONE IDEA,-4406648,I4770402,,original_csv
dc3419e1-acde-4258-ac54-07f7a0630e59,c17d39c2-d3f1-4ed7-b5d2-b7c3871e3784,2024-05-21,credit,DEP/Mittal-Tailor,15804507,I4740834,519384922115,original_csv
dc400512-5f7b-4da9-a8dc-36255f74aff5,a44fe76d-5fa3-4625-a954-c51e0785493e,2025-01-06,debit,RET/OLA CABS,-16705541,R5690297,133590115153,original_csv
dc40cf13-4fbe-4629-83e1-c23b12d7d999,64f90861-ce96-4cbf-ab85-82e93583b2ec,2024-07-04,credit,UTIL/INSTAMOJO,2212081,N9771034,909136578933,original_csv
dc4b4018-6b68-4a52-bc00-64a9a79e9324,e3e672d1-2c00-4d2b-96e0-61a87d53fb7d,2025-09-18,debit,INT/Biswas Group,-994691,R4042068,267542532958,original_csv
dc53eb7a-4800-45a2-afa0-eac3b24d77a0,6d65668a-cb6e-4b6d-8636-e8f8b9056e16,2025-05-07,credit,RTGS/Loyal Group,3205480,N7722634,,original_csv
dc56db64-f480-4e77-beca-a0e2a7d6ef17,092da668-4a0c-49e5-a46a-e9b3f5a92a33,2024-12-03,credit,CHQ/AXIS BANK CREDIT CARD,34094168,T9864636,445413149716,original_csv
dc570f3b-b72d-4f1a-aad2-ff1734b8a1c7,979118e1-037a-4862-91b3-bcb6c3e9e82d,2025-12-24,credit,RET/UBER INDIA,2284015,I5272763,369245533698,original_csv
dc5ae1a9-0c36-4396-82b6-573d10174f12,0619290f-13a3-4a22-a702-439a46f14574,2025-04-23,debit,DEP/MAHINDRA MANULIFE,-578797,N7462435,808147463411,original_csv
dc6adfc4-027b-4a2f-9ae5-5f39fa874a17,9094b1c8-aa5c-4e8a-b175-e8fb04eb5c36,2024-12-19,debit,LOAN/CANARA ROBECO,-41705554,N2417293,171655171062,original_csv
dc6e616d-d0a8-4b2a-a495-0c1c8baee9da,50dff58d-ba74-43a0-89d8-258270fc4c32,2026-07-16,credit,POS/Kala PLC,1664628,T1090720,745226292617,original_csv
dc714068-d6ff-4f3b-b4a1-fb8d34199982,26575479-18ff-4877-85f8-ece3da36304b,2024-09-02,debit,ATM/Yadav Ltd,-4643781,I5221246,559409131562,original_csv
dc7289bf-84f2-4f82-9be8-83ac552f5ed0,fc2a41eb-51b2-4726-87cf-92b16dd1efd5,2025-04-30,debit,CHQ/HDFC MUTUAL FUND,-5278412,N4728813,750438992573,original_csv
dc777d3e-2a11-41e0-93fc-095cc82a3e22,a88efb95-383d-4f47-8c28-dfff4b6e6b5a,2024-01-21,credit,NEFT/BAJAJ ALLIANZ GENERAL,38960986,N2699398,339135555026,original_csv
dc7bd6fe-db97-4a7e-97a3-b6a1be2e1395,1537abc6-144a-4cf5-8351-a0cd7aa96437,2024-02-11,credit,LOAN/Gole-Swamy,1743411,N1246600,588033998235,original_csv
dc7c21d1-5472-4d38-8e35-e86d6b07c68d,604c5649-68d4-4318-a699-a4994af94d51,2024-05-22,credit,UTIL/AXIS MUTUAL FUND,324795,R3212830,,original_csv
dc7db18e-b513-4c2f-b04a-cd88907c3a16,c03705d2-b645-46b8-a941-c301dd694bdc,2024-11-26,debit,"REV/Lad, Doctor and Balan",-4982678,N1915801,,original_csv
dc817315-6cb9-424e-8a00-f383a596d779,51c53365-5876-47d7-a47d-49d82e4ce57a,2025-06-11,credit,POS/RAZORPAY,900265,N4835472,271155405830,original_csv
dc828bf7-024c-4618-a7c5-7e5fb0d334b6,82576fdb-8eb9-421f-822a-0ee22e106eba,2024-10-08,debit,WDL/BHARAT GAS,-19436587,I3512886,147451074609,original_csv
dc83c16a-e0b8-461d-9aca-2a241ea4d5d2,26b376b0-2e9f-4c72-acaa-d15fabd8be95,2024-12-03,debit,CHQ/CRED,-2381164,R5662843,,original_csv
dc865b94-7129-4f16-80f4-5d2bb6743bf6,4beba49f-9bcc-48cd-839a-2fa05dc9d458,2026-05-01,debit,TFR/INSTAMOJO,-49749688,R5525557,283294449538,original_csv
dc87d897-192d-4c23-9090-d3c0d28819b1,409b93af-80d2-4949-854f-b47f4123183b,2026-04-10,debit,IMPS/PAYTM MONEY MUTUAL FUND,-2001713,T6381805,677312154706,original_csv
dc88a45a-a26a-415a-a23d-eb7c1454ce6b,d21d432d-0883-412c-9c5c-51a984721f30,2024-11-19,debit,TFR/ZOMATO,-4159144,T6900711,111076923866,original_csv
dc8a5f59-2ec1-46cc-a391-4e436a768b4d,93402ed2-92ad-42ef-a24a-46143fc9f316,2026-05-30,credit,EMI/ADITYA BIRLA SUN LIFE,14668532,I2711855,701456921817,original_csv
dc8a60f9-4163-48d7-a7eb-211901c928f7,dafccddf-8c09-49ce-8276-c568b01de307,2025-04-07,credit,REF/SELECTION ELECTRONICS,75680,,703996464377,original_csv
dc8b45f1-b371-42fe-a0fd-e6a275a41b23,2b01375e-f233-46ea-8964-a4303fc10a78,2024-09-01,debit,WDL/YATRA,-671633,N2064878,399881911649,original_csv
dc8ccab2-f89b-4301-97ef-0199cdce0ba6,016d231d-2a78-4c5b-a582-076a904cf2f7,2025-02-06,debit,RTGS/AMAZON INDIA,-79532,U8446851,642363114245,original_csv
dc95b051-b6bc-4374-998f-cbcf915d3ee4,64f90861-ce96-4cbf-ab85-82e93583b2ec,2024-05-04,debit,EMI/CANARA ROBECO,-32167577,I2165253,,original_csv
dc9d1a54-63ba-4622-abbd-219e6c9f1dd3,26a1d964-c0a9-44ac-bc52-e537675ad507,2025-11-25,credit,ATM/YATRA,49378706,N3026096,577631681335,original_csv
dcacb17d-6901-4697-b8a2-19526fd12f00,aa1ed953-8576-45c2-a953-c6a7606754a7,2026-07-05,credit,FT/DSP MUTUAL FUND,29471,N9429207,,original_csv
dcaff2c9-dabc-41c1-ae7c-40b4c2dd9588,ddf1162f-dc11-40ad-8c2c-3d897442bba7,2024-02-14,debit,POS/ICICI MUTUAL FUND,-538038,S7380720,621910158821,original_csv
dcb23ec8-e962-4838-a5e8-23c8341e82e1,68c637c1-e565-4984-bbf6-cc5cf086cdfb,2024-01-16,debit,WDL/ICICI PRUDENTIAL,-45825145,I7950448,674392394626,original_csv
dcb5185a-8cde-45ea-b6bf-e54af9caacbe,e654fad7-732a-4b04-b834-587d39215915,2024-06-13,credit,EMI/AIRTEL PAYMENTS BANK,3045752,T5920801,285485009561,original_csv
dcbb5126-d7ce-4545-b42f-1040755c0583,25c6c2c8-4629-4c00-ab01-acf21fee7ed8,2024-12-24,debit,REF/SELECTRICITY TWO PRIVATE LIMIT,-31167854,T7121035,,original_csv
dcbf23ce-673a-4409-b8b0-e3172110c6d1,dc1ea5b7-0501-4f79-b16f-388c09e7730f,2026-04-04,debit,UTIL/PHONEPE,-1869690,U3512217,592490660889,original_csv
dcc0e925-171d-4851-8b3d-71ab03ec1151,390e861a-4655-4aac-becd-765a07787fb5,2025-04-08,credit,LOAN/Keer-Taneja,30557869,I3742282,857597694318,original_csv
dcc3afab-dcd1-480a-aac8-303a109c0d17,4cba32fb-90d2-4384-a894-e945684dfaae,2024-05-02,debit,REF/MIRAE ASSET,-2869268,N1322302,156155097793,original_csv
dcc5694b-e14d-40e5-8a1e-42ece7a8e796,42c635fd-893b-40e0-ad93-f3962e40b55f,2026-01-09,debit,UTIL/AXIS MUTUAL FUND,-3782802,I8468806,537880721497,original_csv
dcc79980-56b1-49e2-85b5-84839b75ee04,d41e8693-3617-44e1-8ad7-49b5d5101659,2024-11-08,debit,CHG/HDFC BANK CREDIT CARD,-42223902,N7782667,,original_csv
dcc7cf98-ab4b-4a7b-b568-d39ad682ac38,fc764a5a-7de5-4624-a5ce-c9a2eda83684,2026-07-14,credit,UPI/ZOMATO,86500420,T2870549,398605908485,original_csv
dcce2eaa-3743-47d9-b1c6-945351a86957,4efa94d4-dc0c-45d5-80b2-805d53213238,2024-09-21,debit,FT/ICICI BANK CREDIT CARD,-655053,S8369351,842576614726,original_csv
dcd15ca1-6cca-4fd2-9b8d-7cc28b2ef430,f16c564e-6f08-4e1a-92da-1d0467b4b8d1,2026-07-05,debit,NEFT/AIRTEL PAYMENTS BANK,-4435399,I2072454,,original_csv
dcd5afe7-7ba7-44d6-af46-846cf361ab80,5d6f969e-a684-49ca-afe7-32477858b4ac,2024-04-23,debit,POS/SELECTRICITY TWO PRIVATE LIMIT,-707342,I6937258,,original_csv
dcd70919-ca5a-4521-bdbd-3e31747fa718,f69bee47-bf14-4623-81c0-ad94e7788a10,2024-12-06,debit,IMPS/AMAZON INDIA,-4916533,,507534590380,original_csv
dcd7a481-6c59-4a7c-a70a-9ce210b991e8,cc6d3912-1975-467b-b3bc-cac098250994,2025-06-23,credit,WDL/PHONEPE WEALTH,31257134,U7093507,,original_csv
dcdaccd6-a723-446d-a2bf-414f72270c12,d401aa25-b11b-404d-b0a3-6768e71a2f4f,2026-02-12,credit,FT/Talwar-Koshy,15399065,R4518180,347106516846,original_csv
dcdc5c5f-b160-4880-8aa3-7079590f1659,60d7071c-300c-4ff4-9515-a41c4d1b0f9c,2025-02-18,debit,UTIL/ROYAL SUNDARAM,-475785529,S3718093,173148998559,original_csv
dce05b06-2c4e-4b82-a672-8a05f0e969d8,ae4c9c76-2f0e-452d-89fc-378ae2540186,2026-04-06,debit,TFR/Sura LLC,-536402,T2282944,328568515251,original_csv
dce0abc3-1900-4cd4-8c12-3f2d40455f54,9e27fb2a-2e2a-48c7-a53f-d0e45c8c1ab9,2025-09-28,credit,UTIL/CRED,7420312,T5596336,416375334807,original_csv
dce11821-0f58-4eef-84c3-c375d0461838,a024959b-57a4-49e5-b0c9-9468e602c59a,2026-02-12,credit,SAL/Bala PLC,33563,R5198012,,original_csv
dce3f55c-bb5f-4587-83a1-d35cc301c906,cf2663b0-5ac1-4589-ac30-6fe975ddd431,2024-01-22,debit,UTIL/SWIGGY,-3704382,R9910037,,original_csv
dcea99e4-1bba-4c3f-90f8-313356bcdad2,d984e6da-11d6-4d74-a236-7f669f92c64d,2024-07-13,debit,REV/SBI CARD,-178832,T5276041,248429201074,original_csv
dceac69d-0326-456c-be48-e6268bdb9541,c92b06f2-beb9-4d0c-872e-a4b5678e07e9,2025-03-26,debit,TFR/ORIENTAL INSURANCE,-1809383,S2436256,,original_csv
dcf10d9d-5baa-485a-a077-1ec5d34fca58,82c32fb7-ce9b-406a-a4ab-5ea8e8376c0a,2026-01-06,debit,TFR/SWIGGY,-17630111,N6324659,,original_csv
dcf27fa9-1e17-4be1-9491-04287ca839f2,5397f841-3365-4ba3-bb0b-c9168ea6cc5a,2024-03-17,credit,RTGS/GOOGLE PAY,616019,I7678390,555860541514,original_csv
dcf47514-4fb5-4cd5-95a7-6e9871462a25,1a75f57a-5436-486e-b70b-c4e25b40b980,2025-07-12,credit,EMI/Uppal-Tank,44640838,,510162881986,original_csv
dcf90759-6d99-4867-ac14-73b2dd6f462b,a4a56aba-2ea7-4939-bb69-e47d40250ad7,2025-09-01,credit,INT/ICICI BANK CREDIT CARD,3546154,S7358481,,original_csv
dcfe380e-bc35-4325-8617-4efa9a0477bb,6eb7f5bb-a092-4d0b-8ea6-0fe97fa8fb5f,2025-03-23,debit,"UTIL/Sathe, Mital and Prasad",-3630675,T5422925,,original_csv
dcff4399-2b44-4506-889f-f5be062f7474,9375b277-01be-4508-ab0b-61369e2a2c50,2025-04-17,debit,REF/BHARAT GAS,-335950,T6126500,,original_csv
dd011dc8-a539-451f-ae5c-6c32cc599f9b,85af5367-a28d-4afa-922e-efeae4c5d370,2025-10-17,debit,"LOAN/Choudhary, Doctor and Padmanab",-34871643,S6884449,259007326679,original_csv
dd02b32f-c4f8-450f-b3bf-705e65c063c7,3ffdd6f8-e2f7-447d-9b67-abd129320887,2024-04-07,debit,WDL/ADANI ELECTRICITY,-1131061,N5304872,152935515645,original_csv
dd0687d6-7602-414e-bd95-7a5184fc8ec6,778d2e7a-f099-441f-8d7d-47215ae00400,2026-03-17,debit,POS/DSP MUTUAL FUND,-926366,I9552505,,original_csv
dd07faf9-4189-48c3-8f17-ee55d5ba42ae,c307e448-1347-4e63-b754-8b7d81fc0a45,2026-03-26,debit,IMPS/Khurana and Sons,-36575076,I3344760,,original_csv
dd0a54af-2f00-4ab7-950d-10c76d4a3ab1,b60d8b54-96ff-4cff-9b87-1df0f461ccdb,2025-04-19,debit,DEP/YATRA,-4844638,T3780991,656940098607,original_csv
dd0dbded-1f66-4335-a769-81b3e0dcc82c,78bdd512-8311-4919-80c8-83c02d99a8a8,2025-12-19,debit,FT/TATA MUTUAL FUND,-1465492,S2032326,221374315739,original_csv
dd0e32f2-0d14-4d97-9693-2f9b21438022,9118ec99-1109-422c-99a5-9a3171dcfcab,2025-02-05,credit,RTGS/JIO INFCOMM,2487615,U1931285,,original_csv
dd167d0d-375b-444f-9e8b-8aa889da834f,3ccfe7dc-5771-4ce3-9824-7e2a7556a679,2024-01-11,debit,"ATM/Seshadri, Narain and Bath",-4142516,T9372894,739693254004,original_csv
dd1b9b6c-c564-4d81-af46-6baa6f9b26f4,42d924ca-95ab-4bee-8da3-7ebda8080c05,2025-02-06,debit,ATM/TNEB,-755644,T5298139,879661326394,original_csv
dd1ed1b3-d6d6-4e30-9895-2891814c26c4,d0ad87ed-cb0c-4440-90cc-698d766775fb,2025-02-24,debit,WDL/BESCOM,-4063233,N2966516,311553360240,original_csv
dd1fc946-4150-48f3-9607-dabc4f8b9664,9e27fb2a-2e2a-48c7-a53f-d0e45c8c1ab9,2026-04-18,credit,"REF/Golla, Wable and Rajagopal",4918915,N8665050,620721146080,original_csv
dd240b64-e101-4191-a0b4-db6a89ba2be6,1fae5217-180e-4540-9335-7f7d77affa16,2026-04-15,credit,FT/Chowdhury-Bali,1064520,U5074376,406599048378,original_csv
dd2549a1-0a2e-408c-8570-09948eef6eb9,2cf85b23-11e5-484c-bcdd-e00dc3d274b5,2024-11-28,credit,NEFT/Halder-Memon,26650374,I6585571,347430383445,original_csv
dd263f2c-9d91-4419-a893-8efe1b29bb3e,8f459bcf-c3a1-43bc-9459-5a1c1c98227f,2026-02-07,debit,INT/IRCTC,-2206778,,414021694728,original_csv
dd2e8ad4-525f-490f-bca6-8a4203af9e96,f98295f2-82c0-4c5f-921b-8a25fded1c68,2025-12-09,credit,EMI/MAKEMYTRIP,4857263,I4913280,,original_csv
dd374058-39a7-4e7d-a7c6-b55d3c78e814,08da77ea-dd4a-4261-b54e-9b53bdeb8935,2024-04-12,debit,CHG/KSEB,-3086977,U4856781,,original_csv
dd399f36-d36a-4dfd-a4c2-f3c48f082a43,0d66a827-c2ff-4a3c-841c-cf7233b52e5e,2024-07-28,credit,UPI/FRANKLIN TEMPLETON,3962550,U3176460,582326192896,original_csv
dd3e535d-ef64-4709-a0ad-ec0dda2328c3,0ebc1720-d184-4319-be28-0a9dd375f3bd,2026-07-04,credit,CHQ/HDFC BANK CREDIT CARD,3406945,T6302308,874974831505,original_csv
dd40163a-61d9-45ea-9eca-2d44fb0c9cca,24992546-7177-4194-8f9d-89d87fb0f7f6,2026-08-25,debit,INT/INDANE GAS,-4737782,T6710806,369819630892,original_csv
dd40e52e-9da7-4cb0-97bc-52be6ab255b5,92b211b1-2a44-47f6-88cb-1195b0c856e6,2024-10-08,debit,CHQ/LIC OF INDIA,-1279143,T2366210,,original_csv
dd473b29-ab8e-45dc-ae95-476e45963be5,41c87b36-5743-463e-84e6-65c5e7559966,2024-02-05,debit,IMPS/ORIENTAL INSURANCE,-4016382,U8668643,,original_csv
dd4ec785-343f-420f-a00b-d186062d381c,5872dc14-b01f-4e8c-9c7c-123bfdc89422,2024-07-20,debit,UPI/TATA AIG,-711299,,409272558136,original_csv
dd4fd088-083d-4751-bc53-a1b08b427c60,7e1139fa-3325-4312-b4d5-0784ff6150ca,2025-10-03,credit,NEFT/Lalla Inc,3700491,N8425867,,original_csv
dd508f41-90fc-46b8-81c6-e08635271682,7133aa52-211f-4506-b6b3-57f3addab2c6,2024-07-07,credit,REF/CRED,327934407,I9960736,,original_csv
dd51825a-2e00-49be-b257-cc8ff354ef05,a024959b-57a4-49e5-b0c9-9468e602c59a,2026-03-11,credit,ATM/BSNL,30933035,U1500747,,original_csv
dd55c4b8-b073-4882-a29a-c426ca0df298,90cc7550-f8af-41a3-8db0-fcd1c4b49279,2026-07-06,debit,ATM/TNEB,-4215210,I5908818,,original_csv
dd573b37-6424-44b8-8480-c0e07715a8fd,56de9e75-0e40-4697-9d3c-338061f29934,2025-04-09,credit,UPI/HDFC BANK CREDIT CARD,19984570,N9167076,310317843866,original_csv
dd584d19-aa3f-43d2-9037-98410836ca93,3156c029-8d17-4a14-b683-c0d6651f1c6a,2026-06-12,debit,UTIL/ICICI BANK CREDIT CARD,-517975,S2320650,,original_csv
dd5ce6df-6eb1-4176-9a23-e8964cb20abc,71ace3d7-0213-4392-aa90-a7340f45a5b3,2026-01-22,debit,EMI/MORE SUPERMARKET,-2185790,N7899472,,original_csv
dd679ea0-c540-4b7d-87a1-d60aa23c2b0a,ae11f2d4-af8f-4884-9238-e24ddf24881e,2024-05-15,debit,REV/CASHFREE,-717305,S7263112,988933246823,original_csv
dd692e8d-a188-440b-b1ee-a54b1fd1ca84,62cba7af-208d-4cc8-9e08-80972d44c993,2025-01-26,debit,IMPS/FRANKLIN TEMPLETON,-3845678,T5350698,732180503297,original_csv
dd6aef30-ecd9-48e4-9333-60c7c00a5c51,132b27a9-a5eb-4501-adeb-cecc76a9f5ae,2024-02-12,debit,FT/SELECTION ELECTRONICS,-4111991,U6687263,929484070878,original_csv
dd6b2d2b-af78-45ad-8a7a-e2dd1d370ef0,ca1e2589-4575-4331-920a-1a06f2aeccc4,2025-10-05,debit,REV/Khatri-Balay,-2206243,N5645463,957535570178,original_csv
dd6b462a-9e7c-4053-850a-1b2d0a3a2b13,f16c564e-6f08-4e1a-92da-1d0467b4b8d1,2025-06-15,debit,"REV/Setty, Issac and Dugar",-3229813,S8878766,,original_csv
dd6c91cf-66d1-4f85-b89d-21642de27075,9118ec99-1109-422c-99a5-9a3171dcfcab,2025-07-04,credit,LOAN/AIRTEL PAYMENTS BANK,687912,U5311901,877968451655,original_csv
dd6e47c1-87b6-4524-87c7-94edeee6e5e1,f4ca551c-2b6e-46d5-a5d5-860c2621dc54,2025-10-06,credit,NEFT/IRCTC,150940888,I1255233,758507791924,original_csv
dd6f27ec-80dc-4056-be67-04f2919a3ca6,a9e2adb2-12dd-4d92-a9d3-e9b2958648a3,2024-02-21,debit,CHQ/KOTAK MUTUAL FUND,-527214,S6173125,,original_csv
dd75ce05-cffe-45b6-8f5e-66a8370cf92f,a3788c5f-0d0b-4f0d-988b-029a2684743c,2025-11-20,debit,REV/ADITYA BIRLA SUN LIFE,-3846775,I7523306,181974489456,original_csv
dd7e9c28-6564-4a1e-866b-a20b9e6650da,8bdf7847-fc58-484b-b882-d0ddc337ba71,2025-06-13,debit,FT/SHELL,-48856915,T6870859,375132005072,original_csv
dd7f5a0e-a461-4f00-aa97-fa452cef0e11,f7d8ec06-0860-4a21-bf53-d90efa37c635,2024-11-15,credit,NEFT/BSES RAJDHANI,4155970,T4378703,,original_csv
dd7fac9f-e088-4e72-b75e-4ea228039a65,b5c8c4ee-97c1-4c4e-a8f2-1c1445c623ab,2025-02-20,debit,IMPS/INDANE GAS,-4627039,T9878864,,original_csv
dd835296-5e79-4506-8ef3-41eb463928af,78f9847d-ff5d-4ca0-92d0-97b4f1c3eb30,2024-07-17,debit,CHQ/MAKEMYTRIP,-35771527,U4165286,,original_csv
dd84c70d-770e-4867-aa72-f24841975d21,236bad49-a67d-45ca-9687-821602731332,2026-07-02,debit,UPI/Dewan Inc,-137615158,I3543042,245056318223,original_csv
