payout_id,invoice_id,vendor_id,account_id,requested_date,settled_date,amount_minor,status,provenance
PAY-LEGACY-0348,INV-LEGACY-0348,3fd4db81-0f08-5859-90bd-ea8a08d9860a,0ca69cab-67bd-4c12-9190-8e1624623d84,2024-08-20,2024-08-20,44964893,succeeded,synthetic_extension_v1
PAY-LEGACY-0349,INV-LEGACY-0349,43a483cc-a5dc-51c4-89ab-f35c67bf04ab,01accd6e-8a03-4a9c-bae5-6fc06d861a96,2026-08-16,2026-08-16,315371489,succeeded,synthetic_extension_v1
PAY-LEGACY-0350,INV-LEGACY-0350,b901ff6a-cb68-580d-8513-f21dae44888e,705e160e-3f9a-464e-a036-d5c92c6b633d,2026-06-23,2026-06-23,637551,succeeded,synthetic_extension_v1
PAY-LEGACY-0351,INV-LEGACY-0351,5243a818-9d8e-5646-b3d1-2471cba98005,9bbbcf32-2d78-4441-809a-ea8d8a0e2b41,2025-12-13,2025-12-13,3950395,succeeded,synthetic_extension_v1
PAY-LEGACY-0352,INV-LEGACY-0352,21433154-873b-5278-942c-b1731fd3c3cb,2b877d27-3ccb-4c14-bead-32c91d1304fb,2024-12-25,2024-12-25,4898282,succeeded,synthetic_extension_v1
PAY-LEGACY-0353,INV-LEGACY-0353,b7246714-7696-5218-97d3-ec9f16a96d23,1537abc6-144a-4cf5-8351-a0cd7aa96437,2026-03-13,2026-03-13,4129223,succeeded,synthetic_extension_v1
PAY-LEGACY-0354,INV-LEGACY-0354,5abefc8a-a7ab-5b14-82be-80d66cee2257,5b8aee27-2795-44bd-a142-6145d11609cf,2024-11-29,2024-11-29,35767439,succeeded,synthetic_extension_v1
PAY-LEGACY-0355,INV-LEGACY-0355,6162fefd-5e2c-5b46-9196-19877bc1dc92,29c7269a-db55-40d6-8921-ce02934e66cc,2025-01-22,2025-01-22,46431632,succeeded,synthetic_extension_v1
PAY-LEGACY-0356,INV-LEGACY-0356,5243a818-9d8e-5646-b3d1-2471cba98005,2544bb56-f675-4878-8e7f-fc502d48ecfc,2026-07-17,2026-07-17,2615423,succeeded,synthetic_extension_v1
PAY-LEGACY-0357,INV-LEGACY-0357,9e31f002-04dc-576f-b04a-7810aab351aa,dd755a32-ff24-4b6a-b6bb-cc307d14a2a6,2025-12-11,2025-12-11,3796829,succeeded,synthetic_extension_v1
PAY-LEGACY-0358,INV-LEGACY-0358,840839a8-c7ea-5ee3-a49b-4add4123bfcc,1e335d27-d597-4e85-b697-6a72ea7bd5c9,2025-06-09,2025-06-09,3660463,succeeded,synthetic_extension_v1
PAY-LEGACY-0359,INV-LEGACY-0359,3045c937-d3d2-5d34-a1f6-1f3f4fd0a24c,075ff9e3-1a94-4ecf-b1d0-e93932fbd8af,2025-06-27,2025-06-27,3868453,succeeded,synthetic_extension_v1
PAY-LEGACY-0360,INV-LEGACY-0360,25974edd-0cb8-5af8-ba05-a4fdf1bc3e7e,2e6e8aad-1bc7-4276-a6d8-76a1d3844a8b,2025-04-19,2025-04-19,957455,succeeded,synthetic_extension_v1
PAY-LEGACY-0361,INV-LEGACY-0361,fc52ab5c-f5e8-52a1-b41d-42d60b68168f,1cee8049-38a6-48af-87c0-85394ec8e7d4,2025-10-20,2025-10-20,3059353,succeeded,synthetic_extension_v1
PAY-LEGACY-0362,INV-LEGACY-0362,8c44d008-53f7-596a-b199-37f3269feea3,2063c40d-9085-48e6-8998-634d4ca7dc35,2025-08-12,2025-08-12,2481548,succeeded,synthetic_extension_v1
PAY-LEGACY-0363,INV-LEGACY-0363,feec06a9-7280-546f-924d-ecfea859f26a,f5623493-a7ea-4d99-ac3b-aac24c1c5449,2025-10-05,2025-10-05,770500,succeeded,synthetic_extension_v1
PAY-LEGACY-0364,INV-LEGACY-0364,fde58e48-cf68-524f-8d70-f1b18d897472,5768d04e-51b0-4074-9dcb-05c5ded6c3e4,2024-05-12,2024-05-12,2547302,succeeded,synthetic_extension_v1
PAY-LEGACY-0365,INV-LEGACY-0365,03398435-d65f-54a1-88a2-e7df04f2ab90,172212b3-46e0-4374-ae74-fa2e64d224b0,2024-05-08,2024-05-08,2620530,succeeded,synthetic_extension_v1
PAY-LEGACY-0366,INV-LEGACY-0366,264879eb-432f-5dec-bb7c-ced8802ee711,1dcd9b72-6467-4706-a221-bf5b9d6359d7,2026-03-06,2026-03-06,4632580,succeeded,synthetic_extension_v1
PAY-LEGACY-0367,INV-LEGACY-0367,77167ec3-e35c-5dae-88bc-e1a85debe453,f7e1950e-6c5b-478a-8dc1-21339e3d273a,2026-02-25,2026-02-25,3030472,succeeded,synthetic_extension_v1
PAY-LEGACY-0368,INV-LEGACY-0368,e4ae775b-af33-58eb-b006-541d8689a783,311f6aa0-1e1a-4265-8e33-f281d0f1874d,2024-04-03,2024-04-03,3304918,succeeded,synthetic_extension_v1
PAY-LEGACY-0369,INV-LEGACY-0369,753ba2d9-7f77-5415-9d05-090061f6cbda,8e9c769a-7566-431a-8ee5-cab10ef5bbb9,2026-02-11,2026-02-11,958723,succeeded,synthetic_extension_v1
PAY-LEGACY-0370,INV-LEGACY-0370,86fbef14-30de-5cde-bbe2-f78c991361b4,554f07a2-b21f-49ed-81c3-686485e7236b,2025-01-16,2025-01-16,3117880,succeeded,synthetic_extension_v1
PAY-LEGACY-0371,INV-LEGACY-0371,120a5a93-1687-5da0-b93a-351c35912e25,f9189093-30e3-4b71-8e25-066bbbacb2ad,2026-05-02,2026-05-02,35453,succeeded,synthetic_extension_v1
PAY-LEGACY-0372,INV-LEGACY-0372,6b91b68f-afd1-5fa9-b57d-2087186b70e8,ca4c3e95-608f-47e6-bcf3-0b2cc3383a48,2025-12-25,2025-12-25,4953678,succeeded,synthetic_extension_v1
PAY-LEGACY-0373,INV-LEGACY-0373,7fa798a3-a6f7-5238-bd7d-37d91e0e6df0,6eb7f5bb-a092-4d0b-8ea6-0fe97fa8fb5f,2024-02-18,2024-02-18,32963570,succeeded,synthetic_extension_v1
PAY-LEGACY-0374,INV-LEGACY-0374,b57df291-5493-5655-8bb6-8926410a88df,dd755a32-ff24-4b6a-b6bb-cc307d14a2a6,2024-02-19,2024-02-19,3397127,succeeded,synthetic_extension_v1
PAY-LEGACY-0375,INV-LEGACY-0375,f27aaedd-4c53-5c6f-9527-59387c250723,3a5a8b5d-7f04-4379-88b2-37941d9065a5,2026-07-08,2026-07-08,4497562,succeeded,synthetic_extension_v1
PAY-LEGACY-0376,INV-LEGACY-0376,b27be532-f849-53e0-b298-6c23a1f29e92,631e8981-6f9f-4c28-acb8-a0e1f015a5bb,2025-02-26,2025-02-26,3419465,succeeded,synthetic_extension_v1
PAY-LEGACY-0377,INV-LEGACY-0377,8757b8f4-d39e-58f9-b9a6-ea2a75b7e0ed,818b2460-e7aa-4e0e-8780-3d5f4de96f61,2026-01-23,2026-01-23,1082144,succeeded,synthetic_extension_v1
PAY-LEGACY-0378,INV-LEGACY-0378,ba537eaa-c14d-51c4-8d39-e081b19753b7,898ab554-a2c8-4679-9e7c-ca6aad41e1d1,2026-03-07,2026-03-07,1431859,succeeded,synthetic_extension_v1
PAY-LEGACY-0379,INV-LEGACY-0379,7d9808dd-3821-5fb9-b119-a0bd774ca03c,ae3bff35-d96f-4a24-927f-d342e9282971,2026-08-06,2026-08-06,91748,succeeded,synthetic_extension_v1
PAY-LEGACY-0380,INV-LEGACY-0380,b7246714-7696-5218-97d3-ec9f16a96d23,b860fd19-e0ab-48ac-a475-5c0ad4f5b278,2025-09-11,2025-09-11,4734012,succeeded,synthetic_extension_v1
PAY-LEGACY-0381,INV-LEGACY-0381,6162fefd-5e2c-5b46-9196-19877bc1dc92,d6452a06-5a2e-4d7f-b716-44d81058aa7f,2024-07-25,2024-07-25,26340770,succeeded,synthetic_extension_v1
PAY-LEGACY-0382,INV-LEGACY-0382,02fa1041-ddcd-5883-8de5-e7279d532d52,8c7281f8-e19f-4e7c-a06f-92793f57f6b4,2026-09-05,2026-09-05,1610783,succeeded,synthetic_extension_v1
PAY-LEGACY-0383,INV-LEGACY-0383,997cec34-5c60-56ac-a6b4-a3d4e25e3313,c54ef01c-d389-485a-b7a5-5d97ffcef98d,2026-07-05,2026-07-05,1280982,succeeded,synthetic_extension_v1
PAY-LEGACY-0384,INV-LEGACY-0384,609ad49b-f5e8-5f86-a5ef-d803c80a8792,cbc4e3a6-84ae-4ab0-82a4-724df3f415b8,2024-06-27,2024-06-27,4266924,succeeded,synthetic_extension_v1
PAY-LEGACY-0385,INV-LEGACY-0385,b33c580e-ecba-5689-9029-34404623f131,055e0945-eac9-4557-a51f-8c83dc109c49,2025-12-08,2025-12-08,21988170,succeeded,synthetic_extension_v1
PAY-LEGACY-0386,INV-LEGACY-0386,1dcd9d91-6524-598c-9bc4-13ae14df9657,02665b17-9e22-4df0-974c-a4f4e58ff9dd,2025-03-07,2025-03-07,374335,succeeded,synthetic_extension_v1
PAY-LEGACY-0387,INV-LEGACY-0387,43a483cc-a5dc-51c4-89ab-f35c67bf04ab,c623560a-87cd-4568-9231-e49780efef5c,2026-06-22,2026-06-22,933611,succeeded,synthetic_extension_v1
PAY-LEGACY-0388,INV-LEGACY-0388,63316b6c-efd4-540b-8a8c-979177487156,b5a6da5d-7679-49c0-b71f-1339ee93df6d,2025-06-06,2025-06-06,3702586,succeeded,synthetic_extension_v1
PAY-LEGACY-0389,INV-LEGACY-0389,43a483cc-a5dc-51c4-89ab-f35c67bf04ab,634d7975-7b13-481f-9fd7-cd455927d24f,2025-10-24,2025-10-24,3735106,succeeded,synthetic_extension_v1
PAY-LEGACY-0390,INV-LEGACY-0390,3cfda5b9-7dde-55fa-8cfa-d3b7d9e475ff,074182b3-561f-474d-b7fc-de732bf64814,2025-02-03,2025-02-03,2086493,succeeded,synthetic_extension_v1
PAY-LEGACY-0391,INV-LEGACY-0391,a0bc0b6a-b22f-5940-be71-4a5d8d5f2070,64f90861-ce96-4cbf-ab85-82e93583b2ec,2024-05-24,2024-05-24,2378762,succeeded,synthetic_extension_v1
PAY-LEGACY-0392,INV-LEGACY-0392,f1901f67-4ff5-5e3f-b044-a75a954243c5,646d1b4c-fa18-48c0-908b-68627c1b63e9,2024-08-30,2024-08-30,443103,succeeded,synthetic_extension_v1
PAY-LEGACY-0393,INV-LEGACY-0393,88243640-826c-58e7-b5e8-7ec341636b05,1b0595df-e9b0-44af-9cdf-75f228f01bc6,2025-06-12,2025-06-12,4013426,succeeded,synthetic_extension_v1
PAY-LEGACY-0394,INV-LEGACY-0394,114c70f3-eaf2-56e0-9473-09db419bd72b,e7f3f167-537c-4ac6-a00b-2b0a7784efcf,2024-03-27,2024-03-27,40329392,succeeded,synthetic_extension_v1
PAY-LEGACY-0395,INV-LEGACY-0395,8d0d49ca-9dd9-5c8c-b9fe-e4cb65defe73,ebc66459-ea0b-4792-8fa0-be130dce667f,2024-07-22,2024-07-22,4452167,succeeded,synthetic_extension_v1
PAY-LEGACY-0396,INV-LEGACY-0396,a0cf0f9f-64ca-5726-876b-4361d6b3ae3c,1cee8049-38a6-48af-87c0-85394ec8e7d4,2026-04-10,2026-04-10,19261225,succeeded,synthetic_extension_v1
PAY-LEGACY-0397,INV-LEGACY-0397,807ea2e2-6f6f-5cab-9638-b69db7d91d38,1750a513-4836-4476-85e2-fbaf8b7b914b,2026-07-25,2026-07-25,3290053,succeeded,synthetic_extension_v1
PAY-LEGACY-0398,INV-LEGACY-0398,8664527d-2eb4-5702-94ce-b3f9ab3b34e7,c54ef01c-d389-485a-b7a5-5d97ffcef98d,2024-06-28,2024-06-28,4236778,succeeded,synthetic_extension_v1
PAY-LEGACY-0399,INV-LEGACY-0399,6162fefd-5e2c-5b46-9196-19877bc1dc92,369d0d9e-5689-43df-8dc0-212e2593d85c,2026-01-19,2026-01-19,2699507,succeeded,synthetic_extension_v1
PAY-LEGACY-0400,INV-LEGACY-0400,a37e9aba-5d93-5861-966e-d1a0276f97c2,7bb6d137-37c2-4548-bb7b-6d084b07c887,2025-10-03,2025-10-03,4959242,succeeded,synthetic_extension_v1
PAY-LEGACY-0401,INV-LEGACY-0401,79bc5040-2780-5da3-a308-c4a1b6ca2007,0ebc1720-d184-4319-be28-0a9dd375f3bd,2025-02-02,2025-02-02,8136197,succeeded,synthetic_extension_v1
PAY-LEGACY-0402,INV-LEGACY-0402,19581aae-06ea-5c39-9399-25aef009de24,294f1e50-64d8-4df0-8db3-d196d66f69aa,2025-07-06,2025-07-06,4418557,succeeded,synthetic_extension_v1
PAY-LEGACY-0403,INV-LEGACY-0403,a294c882-dc67-5e98-bef1-8d903381b9ea,efd855f6-79e7-4b89-804d-45341769ac0b,2024-01-18,2024-01-18,326565383,succeeded,synthetic_extension_v1
PAY-LEGACY-0404,INV-LEGACY-0404,46a82aad-9961-589b-a903-1393d8d4ba88,e3b18ec1-9290-4a72-b94d-6b042328f64d,2024-10-12,2024-10-12,3030494,succeeded,synthetic_extension_v1
PAY-LEGACY-0405,INV-LEGACY-0405,af26753c-e2fb-51c9-b80e-aa1936b064f1,af110f6e-1db4-4e24-b07e-bda2032f0e08,2024-03-04,2024-03-04,47894566,succeeded,synthetic_extension_v1
PAY-LEGACY-0406,INV-LEGACY-0406,b805bc80-beed-58fa-8554-87ef88bfd483,e5d18286-5349-4319-92ad-90bfddac4762,2025-05-07,2025-05-07,1492933,succeeded,synthetic_extension_v1
PAY-LEGACY-0407,INV-LEGACY-0407,43a483cc-a5dc-51c4-89ab-f35c67bf04ab,fc764a5a-7de5-4624-a5ce-c9a2eda83684,2024-05-17,2024-05-17,4164006,succeeded,synthetic_extension_v1
PAY-LEGACY-0408,INV-LEGACY-0408,19581aae-06ea-5c39-9399-25aef009de24,14221eaf-283e-4340-abc4-dd08b2941107,2024-05-06,2024-05-06,2273004,succeeded,synthetic_extension_v1
PAY-LEGACY-0409,INV-LEGACY-0409,63d87a3d-61d1-5896-8685-ef82e2d0ff0c,b18f9ab9-02e7-4828-8061-8a1a65e92600,2024-04-03,2024-04-03,44378752,succeeded,synthetic_extension_v1
PAY-LEGACY-0410,INV-LEGACY-0410,807ea2e2-6f6f-5cab-9638-b69db7d91d38,73ee12b0-357f-4f69-ba90-4b0db4670350,2025-08-27,2025-08-27,2394905,succeeded,synthetic_extension_v1
PAY-LEGACY-0411,INV-LEGACY-0411,43a483cc-a5dc-51c4-89ab-f35c67bf04ab,c740c46c-ffe1-43ad-b455-b74198a812d5,2024-03-07,2024-03-07,3571231,succeeded,synthetic_extension_v1
PAY-LEGACY-0412,INV-LEGACY-0412,03398435-d65f-54a1-88a2-e7df04f2ab90,04901130-4201-4370-b488-ed671c1f669c,2025-12-07,2025-12-07,42541047,succeeded,synthetic_extension_v1
PAY-LEGACY-0413,INV-LEGACY-0413,52499440-76c6-5aa8-96a8-5ee514d1f561,c56a6f4c-a210-41d8-a80a-eb6e0d3cae3b,2024-05-21,2024-05-21,27079443,succeeded,synthetic_extension_v1
PAY-LEGACY-0414,INV-LEGACY-0414,1dcd9d91-6524-598c-9bc4-13ae14df9657,c50bfd5b-7383-4702-92d6-f81cbdbd8a12,2025-09-10,2025-09-10,3659274,succeeded,synthetic_extension_v1
PAY-LEGACY-0415,INV-LEGACY-0415,062191ca-fb59-5745-8ad0-f4e1b0f0614e,8d5945bb-65e6-4155-9939-157b6760ff02,2024-02-07,2024-02-07,30626949,succeeded,synthetic_extension_v1
PAY-LEGACY-0416,INV-LEGACY-0416,8ad3ab75-1148-52cf-b7d9-e9f22926b24e,64a5c1a4-757b-4a03-b5b5-54a8e367fd56,2024-08-24,2024-08-24,478676,succeeded,synthetic_extension_v1
PAY-LEGACY-0417,INV-LEGACY-0417,223fad70-b21a-5c70-9af7-0f6ac0e06c80,75f43563-0b8f-4aa0-9aa1-f3f4548ae5c0,2026-03-14,2026-03-14,4083848,succeeded,synthetic_extension_v1
PAY-LEGACY-0418,INV-LEGACY-0418,f4850a20-7781-56a4-ba35-69ed5bf54617,aad018ca-2eee-4200-b134-b1d13b82d0e1,2026-07-07,2026-07-07,88568104,succeeded,synthetic_extension_v1
PAY-LEGACY-0419,INV-LEGACY-0419,b27be532-f849-53e0-b298-6c23a1f29e92,f4ca551c-2b6e-46d5-a5d5-860c2621dc54,2026-07-21,2026-07-21,1082142,succeeded,synthetic_extension_v1
PAY-LEGACY-0420,INV-LEGACY-0420,77167ec3-e35c-5dae-88bc-e1a85debe453,3a8d9540-7282-46f8-9831-c419070790ca,2026-01-10,2026-01-10,43533311,succeeded,synthetic_extension_v1
PAY-LEGACY-0421,INV-LEGACY-0421,fde58e48-cf68-524f-8d70-f1b18d897472,9d9318f6-ba94-465f-92a3-be1cb96511d6,2026-01-20,2026-01-20,2188445,succeeded,synthetic_extension_v1
PAY-LEGACY-0422,INV-LEGACY-0422,807ea2e2-6f6f-5cab-9638-b69db7d91d38,9094b1c8-aa5c-4e8a-b175-e8fb04eb5c36,2025-02-20,2025-02-20,35165195,succeeded,synthetic_extension_v1
PAY-LEGACY-0423,INV-LEGACY-0423,56f84b4c-e039-5f72-b3f7-41684d1e212a,d6887b27-5224-4cd4-8cd6-8c066a7c8ff1,2026-01-21,2026-01-21,25812434,succeeded,synthetic_extension_v1
PAY-LEGACY-0424,INV-LEGACY-0424,24c395d5-926a-5626-aefc-90c253e9d26a,d57c11fe-b54d-4c2b-b3bb-b3c17780f0f3,2026-06-05,2026-06-05,24813468,succeeded,synthetic_extension_v1
PAY-LEGACY-0425,INV-LEGACY-0425,062191ca-fb59-5745-8ad0-f4e1b0f0614e,f98295f2-82c0-4c5f-921b-8a25fded1c68,2024-02-05,2024-02-05,4090040,succeeded,synthetic_extension_v1
PAY-LEGACY-0426,INV-LEGACY-0426,bc6febd8-7473-5fe0-a8b5-fdf154c45313,62cba7af-208d-4cc8-9e08-80972d44c993,2025-11-03,2025-11-03,3446103,succeeded,synthetic_extension_v1
PAY-LEGACY-0427,INV-LEGACY-0427,b27be532-f849-53e0-b298-6c23a1f29e92,f44916b9-fb75-4b4f-b708-4e93658e043a,2026-08-05,2026-08-05,449052,succeeded,synthetic_extension_v1
PAY-LEGACY-0428,INV-LEGACY-0428,bd8e03c0-b540-5225-85ee-86af7c924b1d,64a5c1a4-757b-4a03-b5b5-54a8e367fd56,2026-07-01,2026-07-01,10969996,succeeded,synthetic_extension_v1
PAY-LEGACY-0429,INV-LEGACY-0429,54e16296-56ab-5e7f-9589-3ef42a534f10,f17898cd-a600-449e-b5cd-338e25e98261,2026-07-31,2026-07-31,2559380,succeeded,synthetic_extension_v1
PAY-LEGACY-0430,INV-LEGACY-0430,19581aae-06ea-5c39-9399-25aef009de24,a44fe76d-5fa3-4625-a954-c51e0785493e,2025-01-06,2025-01-06,16705541,succeeded,synthetic_extension_v1
PAY-LEGACY-0431,INV-LEGACY-0431,24c395d5-926a-5626-aefc-90c253e9d26a,5d6f969e-a684-49ca-afe7-32477858b4ac,2024-04-23,2024-04-23,707342,succeeded,synthetic_extension_v1
PAY-LEGACY-0432,INV-LEGACY-0432,f4850a20-7781-56a4-ba35-69ed5bf54617,5872dc14-b01f-4e8c-9c7c-123bfdc89422,2024-07-20,2024-07-20,711299,succeeded,synthetic_extension_v1
PAY-LEGACY-0433,INV-LEGACY-0433,201f525a-3068-5046-b028-7def29460c9d,8eb4be0c-28c0-414a-9fac-cc0e2c018a53,2026-06-07,2026-06-07,28599743,succeeded,synthetic_extension_v1
PAY-LEGACY-0434,INV-LEGACY-0434,afd96da7-3a3e-5ea1-aca6-31cbbb55c1cb,ec89ee2e-8b28-4857-b204-62d1619e6b01,2025-02-07,2025-02-07,2660644,succeeded,synthetic_extension_v1
PAY-LEGACY-0435,INV-LEGACY-0435,2944fa7a-c322-53a9-ba46-4cb8c85c8d15,e7f3f167-537c-4ac6-a00b-2b0a7784efcf,2024-08-14,2024-08-14,39021973,succeeded,synthetic_extension_v1
PAY-LEGACY-0436,INV-LEGACY-0436,20ba8481-4838-57a8-85c4-600e334e994d,823c170a-be92-4402-8b62-41bb5630f9df,2026-03-14,2026-03-14,3612646,succeeded,synthetic_extension_v1
PAY-LEGACY-0437,INV-LEGACY-0437,f037e82c-74e9-5a3c-aaa3-daa26856de67,284d6b0e-0b70-4ebc-a7d3-a44bb9da1f79,2024-10-14,2024-10-14,41210657,succeeded,synthetic_extension_v1
PAY-LEGACY-0438,INV-LEGACY-0438,33a6b8a6-abac-54c4-a6c2-2c1cf624fe48,b3009947-bd27-4081-ba9f-63464e8410c2,2025-09-18,2025-09-18,42751241,succeeded,synthetic_extension_v1
PAY-LEGACY-0439,INV-LEGACY-0439,54719001-fd55-5f9d-8b4e-887178dd2f03,b2ba670b-5635-4e64-81b9-57a8a9872863,2025-12-19,2025-12-19,3334951,succeeded,synthetic_extension_v1
PAY-LEGACY-0440,INV-LEGACY-0440,a39f87b4-af54-56c4-9630-3a77a007a20e,c1a4ca35-2f8a-4884-a706-e9b93381be05,2025-01-16,2025-01-16,4930008,succeeded,synthetic_extension_v1
PAY-LEGACY-0441,INV-LEGACY-0441,20ba8481-4838-57a8-85c4-600e334e994d,62cba7af-208d-4cc8-9e08-80972d44c993,2024-07-26,2024-07-26,47068800,succeeded,synthetic_extension_v1
PAY-LEGACY-0442,INV-LEGACY-0442,ea928f7c-5733-5dbf-b7e2-16e00847b4a1,5aa36ef2-b89a-46bf-840d-3d8d46fa0e5e,2024-06-05,2024-06-05,3498059,succeeded,synthetic_extension_v1
PAY-LEGACY-0443,INV-LEGACY-0443,37164bdb-4512-552f-8f5e-9f176f3fd5bb,640ea955-beb7-41be-98e6-4380c6b41265,2024-06-14,2024-06-14,2518548,succeeded,synthetic_extension_v1
PAY-LEGACY-0444,INV-LEGACY-0444,8f81aac3-7739-5356-8e2b-6070906564e7,3f04d26f-6499-4046-93c0-c1ffee90532e,2025-01-30,2025-01-30,38798407,succeeded,synthetic_extension_v1
PAY-LEGACY-0445,INV-LEGACY-0445,8c44d008-53f7-596a-b199-37f3269feea3,819ff582-f54c-4d93-9aa3-46b4a7a3df51,2026-08-21,2026-08-21,2189214,succeeded,synthetic_extension_v1
PAY-LEGACY-0446,INV-LEGACY-0446,ce79a9d8-eadd-5249-82b7-f9c5952624b2,d03d7bcd-cb5b-449b-9731-484898a6bf3b,2025-12-09,2025-12-09,3020149,succeeded,synthetic_extension_v1
PAY-LEGACY-0447,INV-LEGACY-0447,abfafefd-f1d4-562e-8578-673570ba6670,458a0c44-50ce-4979-8d03-7212f1a100e7,2024-06-09,2024-06-09,2507873,succeeded,synthetic_extension_v1
PAY-LEGACY-0448,INV-LEGACY-0448,39232d57-1696-57b0-88d3-e9f5e8ed24f2,b457edf0-110b-4c81-9e97-6ce1a9dd5fc4,2026-07-11,2026-07-11,3056234,succeeded,synthetic_extension_v1
PAY-LEGACY-0449,INV-LEGACY-0449,a37e9aba-5d93-5861-966e-d1a0276f97c2,c54ef01c-d389-485a-b7a5-5d97ffcef98d,2024-03-19,2024-03-19,365485273,succeeded,synthetic_extension_v1
PAY-LEGACY-0450,INV-LEGACY-0450,fd2dbbfa-3d3a-5e38-bab2-fa314580c456,2b11957c-6f6b-437c-8fa0-51c43e5653a2,2024-10-26,2024-10-26,1794789,succeeded,synthetic_extension_v1
PAY-LEGACY-0451,INV-LEGACY-0451,291a230d-b959-548a-bb4e-48ef410ee686,823c170a-be92-4402-8b62-41bb5630f9df,2026-07-22,2026-07-22,4103583,succeeded,synthetic_extension_v1
PAY-LEGACY-0452,INV-LEGACY-0452,ab02ee79-19e3-5f19-96b6-388c870f302a,26575479-18ff-4877-85f8-ece3da36304b,2025-04-07,2025-04-07,22620116,succeeded,synthetic_extension_v1
PAY-LEGACY-0453,INV-LEGACY-0453,bd8e03c0-b540-5225-85ee-86af7c924b1d,8ac46ade-87c5-46aa-bbf3-879ca6bd5f56,2024-09-09,2024-09-09,2431574,succeeded,synthetic_extension_v1
PAY-LEGACY-0454,INV-LEGACY-0454,315fc2e5-c7c0-5896-a2f9-456bbbb8ef45,e3e9fbd1-194f-4dcc-bb54-c971be15de13,2024-03-03,2024-03-03,5014808,succeeded,synthetic_extension_v1
PAY-LEGACY-0455,INV-LEGACY-0455,afdd9e36-4fbe-547f-a211-8bdb6efaee17,a7a6e3bf-65c8-432e-a9ad-2edf49b96e77,2024-06-14,2024-06-14,3874680,succeeded,synthetic_extension_v1
PAY-LEGACY-0456,INV-LEGACY-0456,8674902d-2a3e-5926-9cad-29217ce4cc5d,fa45e08c-ff79-4f4b-8be1-f89c44b35eda,2025-09-05,2025-09-05,4670681,succeeded,synthetic_extension_v1
PAY-LEGACY-0457,INV-LEGACY-0457,b8412f27-5f6f-5b52-9764-cc61586ae013,bfdcdc30-5dc4-4fac-9046-bd0076f5baff,2025-04-18,2025-04-18,584250,succeeded,synthetic_extension_v1
PAY-LEGACY-0458,INV-LEGACY-0458,54719001-fd55-5f9d-8b4e-887178dd2f03,c623560a-87cd-4568-9231-e49780efef5c,2026-07-09,2026-07-09,647818,succeeded,synthetic_extension_v1
PAY-LEGACY-0459,INV-LEGACY-0459,062191ca-fb59-5745-8ad0-f4e1b0f0614e,8f269d53-f39e-441d-9528-52eb55728d19,2024-11-22,2024-11-22,3746727,succeeded,synthetic_extension_v1
PAY-LEGACY-0460,INV-LEGACY-0460,6c1fcedf-64fc-50a6-ad8d-65c77ac722a8,3ecdb1c4-7e03-4f36-b0d6-6fc0418fe89c,2025-07-22,2025-07-22,3943398,succeeded,synthetic_extension_v1
PAY-LEGACY-0461,INV-LEGACY-0461,a0cf0f9f-64ca-5726-876b-4361d6b3ae3c,8fc93022-f126-455c-9553-0c3fe562fc82,2025-09-09,2025-09-09,155376,succeeded,synthetic_extension_v1
PAY-LEGACY-0462,INV-LEGACY-0462,a0cf0f9f-64ca-5726-876b-4361d6b3ae3c,38f20aba-bf01-43ca-8491-06dbe37e7bd8,2024-08-17,2024-08-17,21564644,succeeded,synthetic_extension_v1
PAY-LEGACY-0463,INV-LEGACY-0463,764cd403-4896-519a-b973-5a6e01930cd2,430494bf-57c8-43b2-b5d0-dfdec0a44bc9,2026-05-04,2026-05-04,45643267,succeeded,synthetic_extension_v1
PAY-LEGACY-0464,INV-LEGACY-0464,56f84b4c-e039-5f72-b3f7-41684d1e212a,35d568f9-5dc5-4d0a-8a17-e085f8b58a65,2024-02-11,2024-02-11,2029939,succeeded,synthetic_extension_v1
PAY-LEGACY-0465,INV-LEGACY-0465,2c7fa604-b973-51cd-aaeb-33054db07262,6200e535-71c7-42da-8195-c6f38356f04c,2024-08-19,2024-08-19,3312029,succeeded,synthetic_extension_v1
PAY-LEGACY-0466,INV-LEGACY-0466,54e16296-56ab-5e7f-9589-3ef42a534f10,e558c415-b5a2-4a2e-b68c-419a4af62543,2024-09-08,2024-09-08,16001987,succeeded,synthetic_extension_v1
PAY-LEGACY-0467,INV-LEGACY-0467,3456c0ef-54d0-5186-a3e4-ac20cf27a837,61c00eed-a3bf-4071-b416-f6549d3052e6,2024-10-25,2024-10-25,3267551,succeeded,synthetic_extension_v1
PAY-LEGACY-0468,INV-LEGACY-0468,062191ca-fb59-5745-8ad0-f4e1b0f0614e,24934eb0-a867-4a59-bf9a-009df2f6187a,2025-08-27,2025-08-27,13006466,succeeded,synthetic_extension_v1
PAY-LEGACY-0469,INV-LEGACY-0469,e670dcde-e3ef-5dc8-adc5-a9bb5a234e30,d5e8d4bb-6cf5-4bf3-8b44-ba71a28c5c3b,2025-12-17,2025-12-17,4142413,succeeded,synthetic_extension_v1
PAY-LEGACY-0470,INV-LEGACY-0470,a0cf0f9f-64ca-5726-876b-4361d6b3ae3c,80f48188-b9a9-4256-8800-0a3b7d4ccda8,2024-09-04,2024-09-04,3256520,succeeded,synthetic_extension_v1
