transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
047f46ac-eb76-4233-90fb-7b55924bdfc5,e7f3f167-537c-4ac6-a00b-2b0a7784efcf,2024-06-03,debit,RTGS/CHOLAMANDALAM MS,-332716.78,T9980670,
2a5b036d-71eb-4bf9-9478-f4f8f2f3b4cc,0fd9e838-e78c-48e9-87b9-6c8a49746c9e,2026-03-26,debit,LOAN/UTI MUTUAL FUND,-35117.52,S7965591,347608524061
3caaa614-20e9-48b2-8861-2ba17fb2cab4,b8de5b74-31b1-475b-8a8e-c5fa403afb35,2026-03-03,debit,FT/KOTAK MAHINDRA BANK CARD,-34552.92,I9356026,458036390743
7c3fa5ba-0566-48df-a1de-27c61c3125c8,5dd86cb0-ec1e-4306-8334-6ac11dc41ad1,2025-02-09,debit,EMI/KOTAK MAHINDRA BANK CARD,-443683.59,N7377198,903883975010
e9dfaa3c-4969-44f0-bdf1-fbc806e8c513,1846f2cf-54b4-4716-b984-b51787b72217,2026-02-26,debit,WDL/Sankaran PLC,-45403.41,U1375381,580638646835
031a391d-71f7-49c0-bbe0-f0adee0e009a,80e3bedc-b1f0-4ab1-8bc9-025201ed3552,2025-06-17,debit,UPI/QUANT MUTUAL FUND,-9700.91,T2710684,
84f660b7-6a85-433f-9fb1-c427b1342138,5313f3cf-12d6-498a-a1c1-aaa3e84b03e3,2024-09-20,debit,CHG/HPCL,-848.67,R8149475,783061350243
2eee0894-2234-4c05-9e1e-4a574da331a0,c56a6f4c-a210-41d8-a80a-eb6e0d3cae3b,2024-03-17,credit,EMI/IFFCO TOKIO,378263.54,T7879157,
dadcedbf-baac-4796-81f9-46bafb4aa030,0015658b-6dd9-4631-91dd-bf8de3192e80,2025-02-22,credit,ATM/BILLDESK,34568.33,U9506370,487571915130
3ffda8ba-c768-46e5-a48d-c60c22413a56,bf0ebd56-7d5e-47f4-ae1c-b9ecda398ce1,2024-07-10,credit,DEP/NATIONAL INSURANCE,37235.04,R6616202,333888777038
af1a7229-fe0b-4485-815f-5d26125b3a8b,8557e69f-bcaa-4cda-8a6f-1e051315179b,2026-01-19,debit,WDL/UBER INDIA,-5919.65,S7468992,430629570102
5f55d010-6a28-4fb9-83f6-fd098627cbf0,62b2d744-6eef-4920-8753-1ea71d020e27,2024-10-11,debit,"UTIL/Patil, Goda and Bajaj",-183933.66,N7132354,399682344993
ee26eb6d-97ed-4cd7-b6d0-293e14566f79,0e1eb75b-417d-43c6-b5a6-9ec1f0ce9874,2026-02-20,debit,TFR/Narasimhan-Ahluwalia,-13335.29,I6070600,650119123144
c12d1a1d-22c3-439c-b2b4-84a59f3b4f6b,96abed0c-1551-411b-a83f-f6427cf7ac84,2025-10-28,credit,RET/CLEARTRIP,4581.6,S4947976,
86eda9b4-7eeb-4882-bb81-3ac46af8afa6,01accd6e-8a03-4a9c-bae5-6fc06d861a96,2026-02-14,credit,UTIL/BIGBASKET,19936.7,T6974044,233561824520
31d678ec-88e5-4022-878d-8e2fd2e655b0,ac43c3a5-17c5-4cad-b467-4ba53f0c92d4,2025-12-10,debit,REV/NEW INDIA ASSURANCE,-9776.87,I3064004,
a912328d-52aa-4dab-866c-93218f9c5177,7a3d8fad-e835-4869-b47b-1619f61293ec,2025-10-07,credit,EMI/Lad-Ramesh,470328.5,N3770877,
1b83ca95-6cf3-46a8-b479-10e0bf1656b9,3ffdd6f8-e2f7-447d-9b67-abd129320887,2024-01-31,debit,RTGS/HPCL,-2801.43,I2713798,
1a94a73b-a36e-4725-bc47-ece7d5c88811,1087148a-97ed-4417-8f19-d0e4cd1ca471,2025-06-15,credit,UTIL/Deep-Apte,20515.09,T5854320,
f13ca2fb-0a4c-4129-a7cd-545e054dd6a0,5229f7e0-b3e8-4c01-9e83-e90c9973281d,2025-07-23,debit,IMPS/KOTAK MUTUAL FUND,-5132.07,R9579174,
222233be-71ba-461b-b92f-4b9b9d24fdab,e80b4195-788b-4238-b447-42d388280739,2026-05-21,credit,SAL/ZERODHA MUTUAL FUND,45883.69,N6275659,
caafddbf-a7bd-433d-a912-dd6bc7dcb87d,df738101-4892-4d79-b7f1-e7fe1288fbec,2026-04-03,debit,TFR/TATA AIA,-32080.94,U8390137,430416604808
f62afda7-f9d7-4932-ad23-30c0bc947cc3,48d33285-fee5-4eba-bc34-71023463d67e,2026-07-25,debit,RET/RELIANCE DIGITAL RETAIL LTD,-35517.2,S8331696,
5beeccb9-2c1a-439b-8a3c-f9b8dd079892,35042072-84bc-4384-9e7f-301b0855432a,2025-09-07,debit,REV/ETMONEY MUTUAL FUND,-35042.53,T7189656,523731802609
3cd4f613-445d-43ac-98f1-3ea9dea05072,6200e535-71c7-42da-8195-c6f38356f04c,2025-11-14,debit,INT/KOTAK MAHINDRA BANK CARD,-17910.14,R2818142,320854805016
afb395be-95bf-451a-bfa1-a491dae38e83,0f997da5-5fa1-4cbc-a7a5-0349941a315a,2026-06-17,credit,WDL/BAJAJ ALLIANZ GENERAL,32523.23,N8464182,612017296305
e6d7d2aa-ad0a-4809-9da8-a611afb112be,ccae42c2-ab85-4f3c-b813-cc9bcb2e8dc8,2024-05-08,debit,TFR/Shetty-Thakur,-35958.32,T1095790,951463542667
0f298b97-535e-4ef0-93b2-779fac62f71c,c92b06f2-beb9-4d0c-872e-a4b5678e07e9,2026-04-18,debit,IMPS/TATA MUTUAL FUND,-12468.61,T5878168,
30b212ed-4f6b-4031-8299-f4a88e4b5c6c,9e27fb2a-2e2a-48c7-a53f-d0e45c8c1ab9,2024-01-13,credit,"CHG/Manda, Khatri and Prabhu",298194.97,I3577954,
ec8de0d6-2ff3-4f4d-9d79-ac1e1d2e91f2,430494bf-57c8-43b2-b5d0-dfdec0a44bc9,2026-05-04,debit,UPI/Nori and Sons,-456432.67,R9722926,110532744957
2277e064-2fad-4eaa-9c10-c8bcef365df8,8f269d53-f39e-441d-9528-52eb55728d19,2025-07-07,credit,WDL/Chadha-Dua,15442.36,N6034790,482539264315
1fe44a23-2426-4d54-bd0b-a9476ca8c907,c5bb820a-a3df-46aa-ba10-58870e86e2dc,2026-02-17,debit,CHQ/ZOMATO,-21780.25,N6749376,
6463c6f0-e4ed-4f34-93ff-cb84cd84fcb2,c740c46c-ffe1-43ad-b455-b74198a812d5,2024-06-01,debit,SAL/OLA CABS,-13262.44,R3832163,595339270713
b9650dfd-7818-4526-a65d-3f52903fe47e,e3d6a17f-19dc-437b-b87f-493ee5593231,2026-06-11,debit,DEP/MAHINDRA MANULIFE,-3598385.38,S2799691,
7fc8e3b0-bc49-4fb7-8714-944ca9dde514,e01d239d-2042-4f49-956f-69317007d3d1,2025-08-28,debit,REV/Soni and Sons,-34238.71,T2727354,
cfcb4bc3-9af9-44ab-94dc-1db7902569fd,77e2791e-ff3f-4983-ac05-688cd9a55858,2024-10-20,debit,IMPS/MORE SUPERMARKET,-21655.15,R9426693,849281771616
aa6d2295-b01a-437e-b29f-3ce3a39af7c0,01372a31-1eab-4eec-839d-15f5e2ca5a4c,2024-04-30,debit,SAL/PHONEPE WEALTH,-20950.18,N8355705,796347431792
b0abf179-555b-4df7-a0f9-844b341a8c89,cbe3b93c-1b15-4402-8173-2aa5cec4ee61,2025-03-11,credit,TFR/AXIS MUTUAL FUND,40757.72,U3969710,
5694d220-bc9d-4e71-b60d-ab4243d0655a,15414e98-4e08-48f6-a0e7-c5b4db710597,2025-08-26,debit,RET/AXIS BANK CREDIT CARD,-8616.78,S2190307,894189369567
ea77c777-36eb-4218-9301-65dae9accf79,457bf23a-ea17-449f-b0c4-f060aa551f28,2025-05-25,debit,RET/INSTAMOJO,-44501.4,R9090686,359515340033
f57444c4-124e-422d-b7c8-3ddc626a7190,90354882-932b-4230-81de-f35a336ae72a,2025-04-25,debit,UTIL/BPCL,-3176664.71,U2008595,503332901300
8019e2d0-379e-47ac-9a1d-4c1926eaa822,cc6d3912-1975-467b-b3bc-cac098250994,2024-06-28,credit,NEFT/RELIANCE FRESH,3035.91,T4373230,814167959766
e6bd6b7c-6489-4dc6-9d9a-d207f3838155,428b740f-d721-4026-882b-d70c10825801,2024-08-08,debit,REV/INSTAMOJO,-105504.81,R4130681,
2a5f10bf-5c11-4c0c-ac81-b791b98d04d4,b5c8c4ee-97c1-4c4e-a8f2-1c1445c623ab,2026-03-10,credit,IMPS/MORE SUPERMARKET,315834.4,U6392880,236516525620
04b60219-2967-4bdc-88d0-8e9b7eba9091,7f513938-c5bf-44a8-9199-15e8a338b821,2024-03-04,credit,INT/KOTAK MAHINDRA BANK CARD,33555.38,R6394458,
5d7e11a7-4698-4912-a2dd-6f92220d9d3a,256ad191-70c4-4532-8e0d-9f36f3d60188,2024-04-23,debit,WDL/PHONEPE,-300983.17,S3794936,696647331352
af9bb803-fb65-4d52-8ffa-751dc30e7625,52ae27e2-bcff-4e49-9655-e8fe77fc1aa7,2025-11-22,credit,UTIL/DSP MUTUAL FUND,5861.5,I6896591,466131189936
c64878ac-9cfd-448e-add4-8ad318673cd8,7bbf3abf-c084-4ea0-92c6-7e0272bd4463,2024-12-21,debit,TFR/Tandon-Borra,-44529.0,U7510033,232116298398
99716974-c5e3-444d-9180-eec5a14c38da,4c61a31e-6c12-499c-b56a-470869d6beb4,2025-11-12,credit,FT/MIRAE ASSET,27970.59,I1489008,
55777322-3e9c-427f-9b9f-3e90252fc73a,73d062f7-16bc-4397-a2b3-5fb01031618b,2024-12-11,debit,EMI/Ramaswamy LLC,-29993.93,S6238117,883356250235
35952df5-be35-4cb9-90bd-0b11e120f64b,3e383c8e-998b-4ee3-8ee1-394623e9f97f,2025-02-25,debit,DEP/SAMCO MUTUAL FUND,-27065.36,S4506270,962541445994
51348183-244b-4af3-84e4-97a3d3836ea1,48b92d93-73e1-43b2-9059-03700da3a7d6,2024-08-17,debit,RTGS/ICICI BANK CREDIT CARD,-40648.7,N9970791,
0ac270fd-6e53-430d-9dba-bb5694821959,c740c46c-ffe1-43ad-b455-b74198a812d5,2026-03-03,debit,FT/MORE SUPERMARKET,-45704.83,N1395279,776763265740
7ae35925-23cd-4715-99ba-1e2c74f277fc,20f81edb-f06c-475d-a173-5d935f7cacef,2025-03-04,debit,WDL/Suresh-Peri,-14707.67,T2105412,
1b4da30e-b257-47c2-9982-31a1b2653001,3fbd09f5-c70f-400e-86d7-9abbfbb6c8a5,2025-12-20,credit,UTIL/ICICI PRUDENTIAL,15924.27,R4670242,188200230497
4af60423-11b4-409a-aa8a-2afccaeb9a9e,62835c41-44c1-41c5-b58d-ea642dba5bba,2025-02-06,credit,WDL/RELIANCE GENERAL,381440.47,,838987540331
34a5342a-01bd-4550-a864-13599a4f852e,7f513938-c5bf-44a8-9199-15e8a338b821,2024-02-26,credit,SAL/ICICI MUTUAL FUND,33979.13,R2086449,823366517441
cdd28354-15d9-4ece-935d-5b468877d138,9abba1d2-2a03-4da6-a91d-9d323065ae1e,2025-08-29,debit,LOAN/BESCOM,-27712.26,U9731339,
5a35f1c6-11f2-4409-9c73-bdb6a22640e7,ddfd356f-eeb6-4115-ab31-31b9a4575b6f,2024-09-30,credit,NEFT/AXIS MUTUAL FUND,36203.87,U9033908,714605627142
13112532-393c-4fb6-bd64-77b98c4a9557,fbe3ea32-3707-4db3-a7bd-b7781114c747,2026-02-03,credit,IMPS/CCAVENUE,37100.16,S7501545,536196511098
fffd894f-6f40-44bf-8062-4045722e607d,0601adce-ce54-455b-8140-08513f2dc1d5,2024-07-03,credit,EMI/IFFCO TOKIO,8876.15,N4139951,274450353875
565bd704-d069-494a-9a2f-382a18b25eab,a11e610a-b1de-438e-93ee-279257c48804,2024-04-13,credit,"RET/Babu, Krish and Deol",491041.93,U3948352,361383432381
0e862b92-64fc-4de8-a07b-3f6d47d4860f,8482c51f-4aa3-4b1d-b20b-424640ddc754,2026-04-26,credit,POS/JIO INFCOMM,360836.37,S2620054,672216678222
ccc4d755-aebb-4d0a-a1b9-bf3f08040483,9b43cf17-03c1-4c26-96be-fecbaa734f80,2024-07-23,debit,UPI/FRANKLIN TEMPLETON,-13768.88,N2101699,
35f44ebc-75c6-47d0-8218-1c5f2c52fae5,5d6f969e-a684-49ca-afe7-32477858b4ac,2025-03-10,debit,RET/TATA AIG,-1410866.66,I5845892,924965200194
c5d94b22-59c4-442f-85c4-3f73e49e9e08,be2c9747-336f-4a04-a9b6-646292a4cefa,2024-04-06,credit,IMPS/CCAVENUE,48295.43,R3466529,387635115902
ebe25a82-afd8-44d5-917a-2f5d73228896,3c3a37e0-f025-4545-b0b1-2fe9c5ea7fee,2024-08-15,credit,REV/ICICI MUTUAL FUND,1712.35,N9496608,643140211333
c4212df0-41bb-4bf0-b2f1-2f0bab734f68,d938473b-08fa-4ea0-8f8a-ffa73ccb27a7,2024-04-30,debit,RET/Anand-Ganesh,-36724.56,U5655140,
70dfbaa2-fc71-42de-bb4a-450519e09948,b892bcb3-6503-46de-9b49-e705f578a814,2024-07-22,debit,"TFR/Varughese, Pillay and Mohan",-333965.43,N3396302,
e6881a5c-980d-418f-bc65-c48762d6db8a,fa6f5051-67d2-4ae3-8144-d1d590cac79e,2024-06-07,credit,CHG/NIPPON INDIA MUTUAL FUND,22192.55,S5315066,564062955402
0ba3cb1b-10c7-4db2-9dc2-e1866b2bb306,074182b3-561f-474d-b7fc-de732bf64814,2025-10-10,debit,"CHG/Agate, Krishnamurthy and Luthr",-26294.01,U2593821,317747687074
6e43e898-b4bd-4ad6-8251-d011d579c458,be3377c6-75fd-4a29-a81f-76d50a620b82,2024-05-01,debit,ATM/ICICI LOMBARD,-32409.94,U1502880,953803326134
d64c90ad-678c-4dba-bde8-197f8d380bfb,5e17430d-37ab-44c0-9947-0cf54f3be19f,2024-01-20,debit,INT/ADITYA BIRLA SUN LIFE,-4854.7,N4630545,921822917509
dfe36a34-4ce7-4ee0-8d81-b31d3b555a7d,db469028-4e5e-4783-9a9e-817958d1e166,2024-08-10,debit,UPI/Talwar Group,-33829.86,I1815847,440212552541
a796fbac-41b8-4698-8924-ea33ec97ffea,e0a3482d-0592-4d6a-b8ca-48f41080a1c7,2024-12-08,debit,IMPS/INSTAMOJO,-27506.81,R9713206,497914729728
5022f09a-64b0-4079-ab3d-c2a68e5152ab,9375b277-01be-4508-ab0b-61369e2a2c50,2024-07-10,credit,POS/BESCOM,43386.98,U7535463,
2593d845-9d59-47a9-ab69-b4dc0e289062,c623560a-87cd-4568-9231-e49780efef5c,2026-03-01,credit,WDL/RAZORPAY,12582.06,N7968005,690290169640
51005a91-9189-4e27-8a57-bdb34ab530bf,2e3952b2-69f9-4073-9df6-c039668961c0,2025-05-17,debit,EMI/ROYAL SUNDARAM,-176796.94,T8912752,464794987416
9806dd9c-08d2-49d3-b2bc-dac79b2ad9b8,cce9b8e1-50cf-48cb-8679-13fc9046710d,2024-05-02,debit,DEP/Goel LLC,-93898.6,R6289816,207713434841
42135492-fa33-4839-912f-9ecd4442e570,3805774e-fbc0-413d-8631-4f5306000e48,2025-04-06,credit,ATM/Soman LLC,4365.14,N9251209,
b9fb4c18-3f47-4976-9ab6-4df84bc76da1,827701a6-8c21-4912-9806-04e67fa8bb46,2024-04-19,credit,WDL/AXIS MUTUAL FUND,2429718.67,R8540748,644155687037
03a64849-a277-40f1-b759-5e323cdb7a9f,326d5f47-ad5d-4c6c-970e-7c1d33aed860,2024-04-29,debit,TFR/HSBC MUTUAL FUND,-196287.21,R4586380,
38f8444c-b6ee-431d-a2d5-4ee3f3f82ea3,144dd172-1b73-483d-a4c0-fd61f3103aaf,2026-02-07,debit,UTIL/HDFC LIFE,-37019.65,U7689886,599891927149
4eb45125-eb28-4fa6-877f-20a99febe227,f7d8ec06-0860-4a21-bf53-d90efa37c635,2025-12-27,credit,RTGS/MAKEMYTRIP,30320.38,N4019851,601232990697
b0385655-1657-4440-91c5-e21d726ef7a7,dafccddf-8c09-49ce-8276-c568b01de307,2025-04-22,credit,TFR/Tata LLC,32229.81,R7954830,693399212786
4a214039-04bf-4604-b029-dc890d40771e,569c31ec-d861-47bb-9cf7-6020611e7c24,2024-02-25,credit,REF/Parekh PLC,31474.24,T8827322,325761344793
fea78900-f112-4628-a723-2697e33278a4,9e0c15f7-6e1e-468c-aedb-37fcce6194ab,2024-04-10,credit,NEFT/Mallick-Badal,44252.32,N6235941,131846481494
ef590fc8-8436-4ec9-b299-0b84c330cdf0,2e3952b2-69f9-4073-9df6-c039668961c0,2024-07-27,credit,ATM/Sinha Ltd,42279.86,S8903312,599311565410
20bcbce8-495d-4a62-a949-463ff998888b,d2e19cc0-637f-4ccf-a3e5-6b2d47a1b452,2025-10-29,debit,SAL/Sahota-Mall,-79042.06,N7036370,
2143053d-42dd-452f-a3e6-fe79a915f718,e421d29d-0fff-4991-9421-1dbb2738e0aa,2026-03-16,debit,INT/MAKEMYTRIP,-24925.69,T7336940,181581526234
08888f71-1739-45dc-8d36-533c194df617,3f04d26f-6499-4046-93c0-c1ffee90532e,2025-05-21,credit,TFR/SELECTRICITY TWO PRIVATE LIMIT,43019.07,U9253189,303891411645
ba7efb7f-756e-4159-918b-45ad56906610,a66ba050-2993-4694-8b4f-3ac2bd474900,2025-06-30,debit,IMPS/DMART,-486141.6,R4423929,640447711107
5ae9fc3a-5769-466b-b38f-a13e22a08cc7,5e0e0e25-1345-469e-ab4a-12b5a854403a,2024-09-21,credit,"TFR/Sastry, Kala and Goda",45331.4,R3769825,
c84b24e9-f879-4cc8-9aaf-710e74e6747c,537eecab-c40a-4ede-92ac-875b6ace012d,2024-05-24,credit,RET/SBI MUTUAL FUND,448606.2,R9228810,688187607887
bbbe424d-d83d-4c96-98c8-a2fd13ff07ed,85a5272e-8741-48a0-b6c7-ea10a0a8f624,2026-07-15,credit,UTIL/VODAFONE IDEA,7787.71,S9638063,889959046605
82a1e0e6-7fcc-4fd6-9d29-b58bb5748e4f,452c86d2-f357-4481-b7dd-22be593cd13e,2026-07-08,credit,FT/BILLDESK,990.55,I8134588,
63923152-bb80-46cc-ad2f-87d6d484486e,669c76aa-c991-4a94-a01b-0fe42985b440,2025-07-15,debit,REV/Baral LLC,-19652.04,T9868217,
bb7c4dbe-f758-4a12-b74c-c5820a432657,440efebd-9f25-439e-be93-409788161fc4,2024-11-21,debit,NEFT/Bajwa Inc,-48879.62,R4804089,559543185766
8080bd59-e4d3-4eb3-9f1c-33649cd06c32,0503af66-feb1-424b-a5b6-4267e8e5484c,2026-08-10,debit,ATM/ETMONEY MUTUAL FUND,-33209.5,T2993731,266117289867
c370c066-b5da-4969-971a-9a900e6f455f,9284461c-bd58-45bd-afd6-a3579d1346cc,2025-05-08,credit,ATM/AXIS MUTUAL FUND,7634.21,N2329370,979876802696
ee79d23c-7dda-4da3-bfcf-7880d360f107,6c4b1e53-8725-4896-abfd-4a462d14ac21,2026-03-05,debit,FT/INDANE GAS,-12354.32,N5891737,956013285343
3ea2e46a-e5ad-480d-9e54-2e4dff600dc8,413440ab-96e7-4a6a-b174-8ff78da30312,2024-04-25,credit,CHG/PHONEPE,44803.27,U7202236,921445213641
5780f243-da9e-4b20-8c39-2cc077b94125,22cfa8f3-ca74-451c-9818-9998fca10cc6,2024-02-21,debit,UPI/BESCOM,-11564.92,N5506412,527544419094
7d4f2be3-81fe-47a5-a08d-0c4604df0d0e,d0ad87ed-cb0c-4440-90cc-698d766775fb,2024-11-30,credit,CHG/PAYTM,325609.5,I4781072,745805486128
45a1264a-0095-41f3-8ccf-8455ad3684cb,f00df406-ec6f-4314-8711-1e21609d5377,2024-05-06,debit,NEFT/MSEB,-11962.54,R7920695,288981928704
5f999b45-bcbf-4775-988a-4caa2b41773e,49eaa4b6-a74e-4b2d-8876-11bbfc10ad81,2024-12-30,debit,WDL/AMAZON INDIA,-21559.36,U5830146,840059401853
3cdcec73-a4a8-4e09-9548-93c9f214cde6,93402ed2-92ad-42ef-a24a-46143fc9f316,2025-09-21,debit,UTIL/BHARAT GAS,-34900.06,I6670583,
03ee4448-4f64-40d3-a985-e7b961bfc5df,0e2d42b7-2fcb-4b08-87cc-d1667f6331b0,2024-03-22,debit,SAL/BPCL,-33305.96,S3227766,900516754806
95e75d71-cb0c-4f49-86e2-d88f47a0505e,554f07a2-b21f-49ed-81c3-686485e7236b,2024-04-03,credit,RET/RAZORPAY,311385.58,R9483074,920220816659
cec3aed5-7114-4a80-885a-282f131b1890,ad20011c-44d6-4323-a002-c44eb095f4c2,2025-10-11,credit,DEP/GOOGLE PAY,132807.07,U4951236,354521056488
c801599e-709c-4eb3-ae56-1bb2b8580c9d,422d6e3b-d174-4506-88b1-e189c32d0381,2025-11-04,credit,IMPS/HDFC ERGO,36325.7,T6286490,687938766785
be843ad3-7862-4bb1-8145-1d787f1aa4b4,1453b29e-e6ca-41cd-929c-11c0c4d40949,2024-10-16,debit,UTIL/GROWW MUTUAL FUND,-37227.87,I3657176,751915936664
3dfe30cd-daa5-41b8-ba2d-01ba616e76ea,41fe1d44-0fe2-4abd-8e30-d68e39735f87,2024-04-28,credit,REV/KOTAK MAHINDRA BANK CARD,17575.34,I2758425,
ab0fae7b-cbd7-4a65-a290-25e598baa20e,1513f5f8-40af-4aae-abdd-e84486ca717d,2025-12-20,debit,INT/SPENCER'S RETAIL,-14199.14,R8008250,348358352334
4c25bd9a-7bfd-4a25-9c59-04928a1fe0c4,964f7680-64c0-464e-b81e-9ecd32daaa41,2024-01-31,debit,REF/ZOMATO,-43896.05,I3046177,
cc73e569-7ad5-46f6-bc26-5d5468b1e536,3156c029-8d17-4a14-b683-c0d6651f1c6a,2025-05-16,credit,POS/KSEB,281448.51,I3686605,580748292234
48bf6af3-4c9d-4e81-82c3-d415800305d8,5bf4b01e-af84-4bfe-bbce-32cbde52ea30,2025-10-06,debit,RET/NAVI MUTUAL FUND,-30945.88,S1599011,841949046058
da731738-fbbf-4918-b7c3-d7fd30161808,b72a1b09-4ba2-4b24-9435-e275de70d3c8,2024-09-01,debit,IMPS/Balasubramanian Group,-41461.11,N6124708,398871739624
989f2e67-5c4d-4262-b6e5-d410687dd700,df01a968-d85b-4cdf-b62f-ef94cfcf9dac,2024-12-06,debit,REF/BHARAT GAS,-35599.71,N2477377,946175422705
e62d586a-3a8f-45a0-a769-90efcbf8c83c,ae093aff-c18e-425e-accd-95347e8b3f37,2026-07-29,debit,EMI/Guha-Bassi,-142142.38,T1130523,398950293642
67bd6a37-d91b-451a-8653-60aa9f5ff44b,d2a6d8b7-581a-426d-87b0-e3e44a0d7b2d,2025-03-11,debit,CHQ/UNITED INDIA INSURANCE,-20349.51,T9560179,
e9246d20-45fe-44d5-81ea-301e02c3c0a1,69a91c43-f268-4500-aec9-86c907f102bd,2025-12-27,debit,INT/YATRA,-33430.0,I8360631,111551213247
19152b3d-c4db-4b0c-b6f1-03396a3cb59a,46ab9e48-0bf2-4505-bb78-a8b6ed13ab8d,2024-11-07,debit,EMI/ORIENTAL INSURANCE,-9049.56,I7295082,
4ecceab8-2541-4401-856b-4b94806e7458,074182b3-561f-474d-b7fc-de732bf64814,2024-05-11,debit,"CHG/Pant, Jhaveri and Ram",-494703.55,R3426950,682678532654
ca7c09b2-d03f-4b89-8bf6-faa66db5d728,1b0595df-e9b0-44af-9cdf-75f228f01bc6,2025-06-12,debit,ATM/MORE SUPERMARKET,-40134.26,I3133552,636769766294
25e14aeb-2cbb-4d4b-97ca-a511a3d24e31,f48021b3-b24e-4fdc-a663-4a4a23b50946,2026-07-30,debit,RET/Om-Mukhopadhyay,-33644.47,N9954945,394174967891
e419b29c-b431-49d4-80e3-2a5049967e80,7a261ef5-1df5-46f0-b2fc-d10e81d00413,2024-01-26,debit,INT/QUANT MUTUAL FUND,-4257.87,S9692687,108213339848
d7fa8a34-3eea-40eb-b8c5-1a8a3442ace0,9d9318f6-ba94-465f-92a3-be1cb96511d6,2026-01-20,debit,RET/INDANE GAS,-21884.45,R3169831,787917442948
d6ba291e-c4f6-4a93-a34f-88c67cdb3e05,cb2dcb66-971e-4454-8810-31add21daedc,2026-08-17,debit,LOAN/BPCL,-38321.7,S1395545,925527541013
a06b17fc-c099-4e00-bcf1-fc345f0275db,4652d922-bc2d-4d26-bfd0-ee417a48cb12,2024-10-19,credit,IMPS/SELECTRICITY TWO PRIVATE LIMIT,412922.63,I5342762,
75c7f1fc-8388-45b0-9758-01c9f77e9c3d,0619290f-13a3-4a22-a702-439a46f14574,2024-11-26,debit,TFR/Roy Ltd,-4660705.22,T4199584,871238827716
a5d728ef-128d-47e4-b4e9-5176db76ee56,e654fad7-732a-4b04-b834-587d39215915,2026-02-01,credit,CHQ/BHIM UPI,33479.89,T7319418,
b9de1a41-2580-47d8-a0ee-751e1400e609,73d062f7-16bc-4397-a2b3-5fb01031618b,2025-02-22,debit,NEFT/AMAZON INDIA,-18329.65,T8402084,391026078353
77aeac1e-18a7-4628-860f-e992f7c76047,74ee749b-24b2-4645-a532-0fbdefe04aec,2026-02-20,credit,EMI/UNITED INDIA INSURANCE,366191.31,S8596489,
ae8d2fe6-1daf-4c39-b5f2-96985575ca31,96f41a2a-a20b-447c-a658-cc4d348c893b,2026-02-08,debit,UTIL/BESCOM,-348773.75,S1769669,849873874489
516c49bb-d8c8-4b32-b958-ac920c218b21,80d4455f-a4ef-413c-b2a5-f1a95acec130,2025-09-30,debit,UTIL/YATRA,-2185517.02,U2415229,536909347341
bfea8dcf-f67c-424b-b4ba-4e255cf1a6c8,5d6f969e-a684-49ca-afe7-32477858b4ac,2026-05-17,debit,"CHG/Mani, Cheema and Venkataraman",-25177.08,T5917574,339923701598
5c890f4e-170d-476d-ad54-697716e32509,b860fd19-e0ab-48ac-a475-5c0ad4f5b278,2024-07-12,debit,RET/ZERODHA MUTUAL FUND,-40507.74,R2699442,606433125819
c8db31e1-f67e-4c92-9f86-a894769972f5,9ce6efe3-df1e-44cd-bb82-a580825fef09,2024-03-27,credit,EMI/Bhatti-Nath,112046.25,R8317150,824092632942
b03725ce-6004-4112-8ea5-2d6d6e6544a8,a36a9ff8-f379-4df6-9f1c-39d71396a787,2025-01-15,debit,FT/Bobal LLC,-28305.83,S1081980,
abb7b6ee-ed9c-498a-b7e5-c19ccdcdd95c,dd755a32-ff24-4b6a-b6bb-cc307d14a2a6,2024-07-31,credit,REF/AXIS BANK CREDIT CARD,9235.69,U5116630,197466189654
48da2ddd-79f1-453b-a938-b22738bd0d9c,860d16b3-8ca9-4271-a301-3ab38cf5d129,2024-11-02,debit,SAL/MIRAE ASSET,-24434.58,S7440469,274561517486
e520a86c-a3c8-49b8-ad81-52e346d596a2,60b0bae3-43a1-4b1d-9567-4c17aab973e5,2024-10-27,debit,INT/YATRA,-12741.38,I5747152,
25b7169f-878a-4011-8a09-a74f6d108d0e,42c635fd-893b-40e0-ad93-f3962e40b55f,2025-08-07,credit,CHQ/OLA CABS,17185.37,,222585134209
ed629fb5-9a31-4719-a706-a5d1a5e0799d,0dd1d420-4bc6-48a5-a21d-660707983f85,2024-03-12,debit,UTIL/YATRA,-333654.18,S2658711,501903968838
7b239db7-1d0c-444d-80ea-e2974e925824,e70375e6-5510-42c6-8df2-e9e7e5220f44,2025-01-15,credit,UPI/LIC OF INDIA,28707.67,T4108714,980886632959
98981bd4-d88e-4869-a669-3b891c07215f,f7e1950e-6c5b-478a-8dc1-21339e3d273a,2026-01-29,credit,"UTIL/Subramanian, D’Alia and Bansal",7391.65,T1779096,549576213030
89013ff0-da2a-427b-a08a-f2d5f8ade70c,eb5d043c-4a63-42e6-8579-63ba00d26958,2026-01-10,credit,TFR/BARODA BNP PARIBAS,21856.98,I4061625,850077692363
73965fd7-0552-4cb0-8712-837626a11cef,52bbca6e-fb40-40c0-8746-2e2342d97fa0,2025-10-19,debit,RET/CLEARTRIP,-2941.17,R4942083,
